ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice,MF_Rank_EY,MF_Rank_ROC,MF_Rank,clusterno_kmeans
FANG,sp500,2025-02-05,Oil & Gas E&P,Energy,62610804736.0,1.267,0.35208,1.3006821,33.574,0.122650005,0.453,17.53,63725000000.0,-2441000000.0,4461000000.0,2024-09-30,-3214000000.0,0.165,0.4361846640284371,166.3000030517578,182.0706024169922,0.0712496831626732,0.0727922459369492,-0.0513329929802357,9.414318485553782,9.486594583671296,0.9133819564724934,0.0076187611349933,319.0,203.0,522.0,0
ED,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,59077980160.0,0.268,0.12267999,1.4996287,120.07,0.08582,1.009,5.28,62565000000.0,53000000.0,2675000000.0,2024-09-30,-282500000.0,0.0453,-0.1186115723240211,94.91000366210938,99.02308654785156,0.0452791377219623,0.042719345874988,-0.0047818154790483,17.924621905702534,17.97537948146011,0.9584633944554476,0.0028237276331176,207.0,43.0,250.0,5
NUE,sp500,2025-02-05,Steel,Basic Materials,32004595712.0,20.691,0.080520004,1.5004358,32.901,0.13221,2.592,8.42,20824974000.0,8304431000.0,3616604000.0,2024-09-30,581230000.0,0.2797,1.2008841862677622,130.82000732421875,149.26828002929688,0.1130026460119903,0.1241564666356899,0.0181608293143371,13.079454551569922,15.536817971997475,0.876408620093584,0.1581638804584401,373.0,302.0,675.0,0
GLW,sp500,2025-02-05,Electronic Components,Technology,50955575296.0,1.884,0.01237,3.8152492,72.739,0.019299999,1.655,0.59,20646000000.0,3039000000.0,820000000.0,2024-09-30,380500000.0,0.0495,1.2079962110354523,52.040000915527344,37.28427505493164,0.0160924490644377,0.034621068186616,0.0074672888646567,85.0101710432667,88.20339138224973,1.3957627133384196,0.0362029201932213,25.0,38.0,63.0,1
CBRE,sp500,2025-02-05,Real Estate Services,Real Estate,50101723136.0,3.408,0.02792,4.9787173,73.116,0.11434,1.126,3.12,14229000000.0,1186000000.0,1300504000.0,2024-09-30,357000000.0,0.097,0.9254791965876724,143.8699951171875,106.62000274658205,0.0259572709000409,0.0843661368796626,0.0071255034289126,45.01987022986779,46.11217792217548,1.349371519518176,0.0236880525173025,55.0,144.0,199.0,1
EL,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,32598204416.0,6.546,0.01314,4.9053807,196.892,0.03857,1.315,0.47,14102000000.0,1729000000.0,1599000000.0,2024-09-30,-69500000.0,0.1541,0.8237585315914113,69.47000122070312,91.09497833251952,0.0490517814906139,0.1010043585370475,-0.0021320192705426,133.8808536610705,147.80851323553858,0.7626106563977675,0.0942277225417579,230.0,219.0,449.0,0
DD,sp500,2025-02-05,Specialty Chemicals,Basic Materials,38633566208.0,3.936,0.06553,1.3290069,31.03,0.02187,2.279,1.29,31022000000.0,3614000000.0,1752000000.0,2024-09-30,363000000.0,0.045,0.7325311040729294,77.0,77.13446807861328,0.0453491658152233,0.0505832082226585,0.0093959744240445,56.63875968992247,59.68992248062016,0.9982567056989848,0.0511168831168831,208.0,54.0,262.0,5
RMD,sp500,2025-02-05,Medical Instruments & Supplies,Healthcare,38229590016.0,3.015,0.23149,6.793807,16.366,0.23565,2.921,8.46,4305157000.0,1984217000.0,1560355000.0,2024-12-31,295542500.0,0.2227,0.7832496466818091,240.4600067138672,214.7013092041016,0.0408153736241208,0.2480938484497821,0.0077307263791295,28.06678566357768,28.42316864230108,1.1199745712089657,0.0125384675863694,159.0,327.0,486.0,2
XEL,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,66967953408.0,2.71,0.13667,1.997152,154.33,0.10262,0.934,3.35,63817000000.0,-389000000.0,2687000000.0,2024-09-30,-341500000.0,0.0432,0.0086735499144243,67.31999969482422,57.02018356323242,0.0401236690574899,0.0423629942612095,-0.0050994540316832,19.28656707308186,20.095522296962454,1.1806345663578903,0.0402554963203357,151.0,41.0,192.0,1
VICI,sp500,2025-02-05,REIT - Diversified,Real Estate,49120849920.0,0.338,0.73902,1.1951072,66.55,0.111899994,15.874,2.7,26120472000.0,18145456000.0,3663032000.0,2024-09-30,594815000.0,0.0649,0.2624050439007024,29.799999237060547,29.93980407714844,0.0745718367244407,0.0827505977057568,0.0121092163708229,10.911851569281684,11.037036754466868,0.995330469106356,0.0113422821695796,326.0,118.0,444.0,2
GRMN,sp500,2025-02-05,Scientific & Technical Instruments,Technology,39622856704.0,12.624,0.2548,5.5855026,1.908,0.21909,3.3,7.97,4138227000.0,3630841000.0,1418366000.0,2024-09-30,218787500.0,0.1693,0.7896124349241568,218.22000122070312,160.40773010253906,0.0357966617751923,0.1825657852396194,0.0055217497727243,25.796236037729376,27.38017581188245,1.360408261379973,0.0578498759480454,124.0,286.0,410.0,4
MLM,sp500,2025-02-05,Building Materials,Basic Materials,37090729984.0,3.011,0.3046,3.5814986,48.348,0.23437001,2.335,32.29,14150000000.0,1326000000.0,2730800000.0,2024-09-30,89500000.0,0.0951,0.9183372734061852,537.2999877929688,550.8168334960938,0.0736248653282908,0.1764538640475575,0.0024130018481331,16.546577509847285,16.63982619365032,0.9754603619912412,0.0056039457815141,323.0,228.0,551.0,2
ON,sp500,2025-02-05,Semiconductors,Technology,22432534528.0,6.506,0.23795,2.5080578,42.376,0.2183,3.075,4.06,7378900000.0,4416100000.0,2085600000.0,2024-09-30,256400000.0,0.186,2.1542157726047257,50.58000183105469,68.97000122070312,0.092972106981348,0.1768206867316659,0.0114298274980905,10.855665475629234,12.458128529816427,0.7333623450172101,0.1286279115159205,359.0,291.0,650.0,0
VMC,sp500,2025-02-05,Building Materials,Basic Materials,39425908736.0,3.28,0.114300005,4.5673084,49.475,0.11133,2.859,6.42,12139000000.0,1438800000.0,1362100000.0,2024-09-30,253950000.0,0.0824,0.999048473643501,272.07000732421875,256.50457763671875,0.0345483476137674,0.1003181664187129,0.0064411958567772,41.86760238694997,42.37850581374124,1.060682853424725,0.012055720629622,113.0,149.0,262.0,5
LULU,sp500,2025-02-05,Apparel Retail,Consumer Cyclical,42183348224.0,13.114,0.16343,12.404187,36.186,0.43159,2.432,14.02,3478380000.0,1801756000.0,2377419000.0,2024-10-31,210115000.0,0.3674,0.8511309156312024,415.8999938964844,233.3999938964844,0.0563591820017591,0.4502571524672849,0.0049809938956068,28.7293861552414,29.66476418662513,1.781919472032809,0.0315316186401868,272.0,378.0,650.0,3
XYL,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,30954608640.0,4.071,0.098529994,2.9646964,19.84,0.08081,1.956,3.66,12033000000.0,1961000000.0,1009000000.0,2024-09-30,226000000.0,0.0731,0.8873270284697637,129.24000549316406,125.45441436767578,0.0325961155488864,0.0721023295698156,0.0073010129970746,34.19918182873335,35.31147691070056,1.0301750332546582,0.0314995344086032,99.0,116.0,215.0,5
EIX,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,60511412224.0,0.517,0.07632,1.4284136,202.126,0.07411,0.875,3.37,77305000000.0,-1063000000.0,2932000000.0,2024-09-30,-65500000.0,0.0246,0.3537796364250439,51.720001220703125,78.97837829589844,0.0484536700142838,0.0384564937960704,-0.0010824404454077,15.19376890822051,15.347181371128524,0.6548627907619253,0.009996132788045,227.0,21.0,248.0,5
LYB,sp500,2025-02-05,Specialty Chemicals,Basic Materials,35659972608.0,8.154,0.052729998,1.8524481,92.277,0.1586,2.126,6.76,24521000000.0,6749000000.0,3037000000.0,2024-09-30,583000000.0,0.1541,0.495900171808002,78.23999786376953,89.83016204833984,0.085165516905604,0.0971218420211064,0.0163488628106576,10.367751163279518,11.573964181030997,0.870976919997836,0.1042177942565596,349.0,216.0,565.0,0
TRGP,sp500,2025-02-05,Oil & Gas Midstream,Energy,59664248832.0,0.583,0.07774,16.94885,321.534,0.33885,0.772,5.47,19875600000.0,-599100000.0,2630100000.0,2024-09-30,-61850000.0,0.1106,0.7270631146883447,199.80999755859372,126.8193130493164,0.0440816745620266,0.1364407439109796,-0.0010366341856436,36.42175458109576,36.52833593392939,1.5755486507082197,0.0029177719189403,190.0,211.0,401.0,4
AVB,sp500,2025-02-05,REIT - Residential,Real Estate,39343591424.0,3.975,0.35606998,2.6384356,71.946,0.08808,1.611,7.33,20515934000.0,-16120000.0,915720000.0,2024-09-30,381932500.0,0.0385,0.4457816419888847,220.75,200.9632110595703,0.0232749468682567,0.0446696735882579,0.0097076165692137,29.573669849931782,30.115961800818557,1.0984597570674983,0.0180067950169875,47.0,35.0,82.0,1
CSGP,sp500,2025-02-05,Real Estate Services,Real Estate,27923763200.0,12.044,0.06577,4.234407,14.763,0.02386,9.631,0.43,3943600000.0,4655700000.0,29039000.0,2024-09-30,-10200000.0,0.049,0.8814873979946242,77.45999908447266,72.69999694824219,0.0010399386283292,0.0033769027711557,-0.000365280278555,152.1302304290062,180.13953275458758,1.0654745850900007,0.1554867046521085,2.0,15.0,17.0,1
DXCM,sp500,2025-02-05,Medical Devices,Healthcare,34260373504.0,6.381,0.17218,17.260706,130.935,0.32061002,2.458,1.66,2091000000.0,2528300000.0,628000000.0,2024-09-30,150800000.0,0.0954,0.8908513328719865,87.45999908447266,72.43000030517578,0.0183302146407329,0.1359513346177992,0.0044015865729658,48.84277053281485,52.68674643642932,1.2075106822583137,0.0729590677657903,30.0,197.0,227.0,1
ROK,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,34317623296.0,4.175,0.11526,8.740099,111.327,0.25539,1.077,8.25,7350900000.0,277300000.0,1185900000.0,2024-09-30,302900000.0,0.1783,1.0645697032242731,270.3399963378906,245.936767578125,0.0345565888922799,0.1554626255210928,0.0088263688131137,32.2624237985322,32.768484404592805,1.0992256220982233,0.0154435157821848,114.0,277.0,391.0,5
CDW,sp500,2025-02-05,Information Technology Services,Technology,31952859136.0,8.693,0.05327,11.302376,278.653,0.53360003,1.404,8.21,6715100000.0,2203000000.0,1677700000.0,2024-09-30,213750000.0,0.2045,1.0778861201302643,199.33999633789065,205.39242553710935,0.0525054735433613,0.1881230306903936,0.0066895422124894,23.221315022885577,24.280145717160853,0.97053236416391,0.0436089102021701,251.0,300.0,551.0,2
LVS,sp500,2025-02-05,Resorts & Casinos,Consumer Cyclical,41512140800.0,5.804,0.1329,9.422344,384.206,0.45166,0.902,1.94,16529000000.0,-525000000.0,2580000000.0,2024-09-30,372500000.0,-0.004,0.8500863544735194,44.52999877929688,37.51337814331055,0.0621504926096222,0.1612096975756061,0.0089732784872419,19.96185504087468,22.953607618194265,1.187043155889109,0.1303391008108095,290.0,128.0,418.0,4
BIIB,sp500,2025-02-05,Drug Manufacturers - General,Healthcare,25715249152.0,11.661,0.16812,1.2690822,40.656,0.1047,1.259,11.07,21482700000.0,1405500000.0,2226000000.0,2024-09-30,694400000.0,0.1427,0.529460016168857,142.49000549316406,198.38999938964844,0.0865634233929587,0.097255354287362,0.0270034327062311,11.81833834626595,12.871725880141287,0.7182317956123694,0.0818373187623986,352.0,207.0,559.0,0
BRO,sp500,2025-02-05,Insurance Brokers,Financial Services,33177589760.0,3.385,0.23066,4.686076,58.92,0.18144,1.146,3.47,10046000000.0,954000000.0,1297200000.0,2024-09-30,375500000.0,0.1101,0.4335384270955657,105.91000366210938,98.11432647705078,0.0390986810489756,0.1179272727272727,0.0113178806150866,29.546110565449386,30.52161488821596,1.0794550343968576,0.0319610979412233,144.0,193.0,337.0,5
PPG,sp500,2025-02-05,Specialty Chemicals,Basic Materials,34608001024.0,5.737,0.08242,3.314665,91.282,0.19149,1.584,5.69,13945000000.0,2917000000.0,2311000000.0,2024-09-30,433500000.0,0.1139,0.4662442414673464,111.2699966430664,118.06829071044922,0.0667764658928831,0.1370537302811054,0.012526005177224,18.54709958577617,19.55535969122432,0.94242066158089,0.0515592717990568,310.0,214.0,524.0,0
WTW,sp500,2025-02-05,Insurance Brokers,Financial Services,38001893376.0,13.621,-0.07361,4.3126035,79.115,-0.08361,1.142,-6.98,12855000000.0,1778000000.0,1970000000.0,2024-09-30,380000000.0,0.0796,0.1094372125539212,320.3099975585937,272.7477111816406,0.0518395223234889,0.1346272124649764,0.0099995017679826,-43.93825179922547,-45.88968446398191,1.174381981688852,0.0425244297830832,244.0,184.0,428.0,4
ANSS,sp500,2025-02-05,Software - Application,Technology,29914142720.0,14.812,0.23008,5.2039056,14.888,0.10479999,3.112,6.49,5259995000.0,1593588000.0,695293000.0,2024-09-30,116616000.0,0.0964,1.2519127361004372,346.9599914550781,296.5400085449219,0.0232429525561881,0.1014495629512329,0.003898356743549,51.17842703468076,53.46070746611373,1.1700275897257832,0.0426908011436175,46.0,168.0,214.0,1
TSCO,sp500,2025-02-05,Specialty Retail,Consumer Cyclical,11254305792.0,1.744,0.07534,2.524526,233.038,0.5058,1.485,2.02,6284736000.0,1137452000.0,1483417000.0,2024-09-30,132691500.0,0.2189,0.6573067126008061,54.040000915527344,49.20348739624024,0.1318088407598157,0.1998624933779634,0.0117902874199777,25.889109364122447,26.75247570075611,1.0982961528791286,0.0322723902748657,379.0,311.0,690.0,2
WEC,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,51074404352.0,1.019,0.15143,2.597994,155.836,0.105220005,0.653,4.04,42577300000.0,-1390200000.0,2082200000.0,2024-09-30,138100000.0,0.0515,-0.017147369692223,99.22000122070312,86.61945343017578,0.0407679742214842,0.0505546639603176,0.0027038983959211,24.30717851997602,24.5594062427483,1.145470183561995,0.0102701067069466,158.0,64.0,222.0,1
ADM,sp500,2025-02-05,Farm Products,Consumer Defensive,36627865600.0,1.598,0.0293,1.0095448,52.874,0.1075,1.443,3.38,25573000000.0,7623000000.0,2478000000.0,2024-09-30,512500000.0,0.0937,0.1342233426442306,47.4900016784668,57.14810180664063,0.0676534097580613,0.074647547897337,0.0139920792982269,13.577515289487218,14.050296354575975,0.830998758964002,0.0336491881137282,312.0,135.0,447.0,0
AXON,sp500,2025-02-05,Aerospace & Defense,Industrials,50123190272.0,15.19,0.15324001,24.019346,34.832,0.16424,2.956,3.91,1571912000.0,1610519000.0,116044000.0,2024-09-30,68147000.0,-0.0112,1.115197076774299,662.9099731445312,286.1600036621094,0.0023151758571286,0.0364639484720957,0.0013595902341848,165.6572821341512,169.5421926200847,2.31657102551368,0.0229141220005272,3.0,5.0,8.0,3
DVN,sp500,2025-02-05,Oil & Gas E&P,Energy,31435497472.0,0.982,0.23429,1.5863212,64.021,0.26279,1.112,5.51,27031000000.0,326000000.0,4720000000.0,2024-09-30,-1155500000.0,0.1943,0.410093456486877,34.41999816894531,40.7593994140625,0.1501487292893699,0.1725335380341411,-0.0367578086215819,6.068602208520021,6.246823624128006,0.8444677464278334,0.0285299259802398,382.0,293.0,675.0,0
WAB,sp500,2025-02-05,Railroads,Industrials,39387004928.0,2.364,0.10252,3.4864326,39.063,0.103690006,1.297,6.04,13870000000.0,1093000000.0,1585000000.0,2024-09-30,342500000.0,0.0643,1.0227029008402175,206.08999633789065,149.66761779785156,0.0402416990806333,0.1059279556238722,0.0086957614732598,33.729469592365994,34.120860320842816,1.3769845432847465,0.0114707168810083,153.0,136.0,289.0,4
EQR,sp500,2025-02-05,REIT - Residential,Real Estate,35891671040.0,0.075,0.3157,2.4721699,76.033,0.08361,0.104,2.73,20799262000.0,-1139847000.0,896200000.0,2024-09-30,316589500.0,0.0394,0.4507656592307509,70.62000274658203,67.922119140625,0.024969581354995,0.0455863005079245,0.0088206954657299,25.840660346733344,25.868132874205877,1.039720250782685,0.0010620220487548,51.0,39.0,90.0,1
HAL,sp500,2025-02-05,Oil & Gas Equipment & Services,Energy,32515164160.0,2.479,0.11038999,2.2460988,83.993,0.26293,2.206,2.92,13288000000.0,6583000000.0,4166000000.0,2024-09-30,618000000.0,0.1433,0.714037128392882,26.34000015258789,30.539575576782227,0.1281248336776043,0.2096522570580242,0.019006516373682,8.17157539472188,9.020547997461607,0.8624874332770011,0.0941154132740747,378.0,288.0,666.0,0
GPN,sp500,2025-02-05,Specialty Business Services,Industrials,43464368128.0,11.56,0.13612,1.2273189,74.476,0.06064,0.926,5.27,42084763000.0,-627795000.0,3021697000.0,2024-09-30,1058733500.0,0.0359,0.9104067059154416,110.0500030517578,92.24851989746094,0.0695212453359791,0.072887554150125,0.0243586538951191,18.68880513316088,20.88235352025765,1.1929731032441946,0.1050431592860855,316.0,72.0,388.0,4
K,sp500,2025-02-05,Packaged Foods,Consumer Defensive,34234052608.0,1.674,0.07852,7.720276,173.603,0.26036,0.775,2.99,11908000000.0,-1120000000.0,1416000000.0,2024-09-30,322000000.0,0.1219,0.1293818077409167,81.75,72.1727523803711,0.0413623247067483,0.1312569521690767,0.0094058393754046,26.78127090301003,27.341137123745817,1.132698938363249,0.0204770642201834,163.0,218.0,381.0,5
AWK,sp500,2025-02-05,Utilities - Regulated Water,Utilities,37364609024.0,1.042,0.21771999,2.3294525,129.608,0.097040005,0.58,4.97,30553000000.0,-895000000.0,1617000000.0,2024-09-30,-201500000.0,0.0528,-0.0110052521369099,123.8499984741211,141.14837646484375,0.043276245683753,0.0545215456200687,-0.0053928036519952,24.70985884791169,24.919516795597808,0.877445434202134,0.0084134034141125,183.0,71.0,254.0,5
VST,sp500,2025-02-05,Utilities - Independent Power Producers,Utilities,77876281344.0,2.733,0.12505001,19.34383,183.15,0.30168,1.114,5.3,29347000000.0,871000000.0,3584000000.0,2024-09-30,506000000.0,0.023,2.4530645306125307,168.3300018310547,69.92015075683594,0.0460217146754674,0.118604805083063,0.0064974853866591,31.244717326614094,31.760377703972583,2.4074605104394378,0.0162359648920041,216.0,111.0,327.0,3
EBAY,sp500,2025-02-05,Internet Retail,Consumer Cyclical,35037048832.0,10.211,0.19677,5.953757,145.0,0.35851002,1.252,3.96,12854000000.0,1422000000.0,2185000000.0,2024-09-30,462000000.0,0.1401,0.5867614929854625,66.94999694824219,54.179725646972656,0.0623625582872835,0.1530540767722051,0.013186042072643,14.328029532384392,16.906564885919746,1.2357020296573444,0.1525168105368837,293.0,244.0,537.0,4
DG,sp500,2025-02-05,Discount Stores,Consumer Defensive,34474561536.0,5.56,0.03568,2.3368592,250.873,0.20882,1.222,6.09,23283899000.0,1065819000.0,1999522000.0,2024-10-31,418117500.0,0.145,-0.0922560291127263,71.80000305175781,121.08070373535156,0.0579999254787331,0.082116844227929,0.0121282905821262,10.876847791750052,11.78981987713593,0.5929929446783896,0.0774373226139282,276.0,192.0,468.0,0
VLTO,sp500,2025-02-05,Pollution & Treatment Controls,Industrials,26525138944.0,5.123,0.15693,12.774194,143.52,0.5368,2.135,3.23,3646000000.0,1391000000.0,1186000000.0,2024-09-30,227500000.0,0.2792,0.5742914488882732,100.9800033569336,101.79762268066406,0.0447123011307834,0.2354576136589239,0.008576769399033,29.67709082258006,31.263158934035168,0.9919681884291608,0.0507328166933383,196.0,339.0,535.0,2
NTAP,sp500,2025-02-05,Computer Hardware,Technology,25565870080.0,14.767,0.17014,21.825453,285.038,1.2042199,0.958,5.51,5065000000.0,-378000000.0,1407000000.0,2024-10-31,180000000.0,0.1895,1.3871014463039224,121.41500091552734,114.60367584228516,0.0550343092410802,0.3001920204821847,0.007040636576684,19.355354068153783,22.03539036579444,1.0594337400016365,0.1216241806090659,264.0,331.0,595.0,2
NVR,sp500,2025-02-05,Residential Construction,Consumer Cyclical,24257140736.0,807.545,0.15898,5.588594,24.537,0.38716,6.535,510.15,578864000.0,4707207000.0,2049373000.0,2024-09-30,288156000.0,0.3661,0.5460791692174571,7788.5498046875,8275.83984375,0.0844853489660686,0.3876930521742897,0.0118792236536084,13.684219944501615,15.267175937836912,0.9411189621521608,0.1036836150824872,348.0,376.0,724.0,2
DAL,sp500,2025-02-05,Airlines,Industrials,60888260608.0,6.203,0.07712,3.2445383,186.78,0.4067,0.393,5.54,64306000000.0,-17056000000.0,5539000000.0,2024-09-30,543000000.0,0.0426,1.011258923066297,69.05999755859375,37.818397521972656,0.0909699167736159,0.1172275132275132,0.0089179752316435,11.346028440179376,12.465703530432084,1.8260952891636824,0.0898204491643238,357.0,131.0,488.0,3
PHM,sp500,2025-02-05,Residential Construction,Consumer Cyclical,24016615424.0,6.828,0.16635,1.9602898,19.411,0.26705,5.838,14.86,2276447000.0,11312594000.0,3671944000.0,2024-09-30,401704000.0,0.2171,0.719918416188277,110.37999725341795,122.95230102539062,0.152891818233913,0.2702136228744913,0.0167260870404983,6.968505871697037,7.427994431589366,0.8977464946396052,0.0618590339726482,383.0,330.0,713.0,0
DTE,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,47754686464.0,9.85,0.12332,2.1555035,213.847,0.13638,0.828,7.36,44189000000.0,-1170000000.0,2280000000.0,2024-09-30,-326000000.0,0.0472,0.0223637177059591,120.6500015258789,116.76901245117188,0.0477440052238388,0.0529998372812013,-0.0068265551328822,15.05434803340746,16.392663250798762,1.033236463966242,0.0816411096181148,223.0,60.0,283.0,5
IFF,sp500,2025-02-05,Specialty Chemicals,Basic Materials,31151521792.0,2.218,-0.20331,1.4817507,66.117,-0.1453,2.617,-9.0,21505000000.0,5205000000.0,790000000.0,2024-09-30,206500000.0,0.0305,0.1279356329247936,85.62000274658203,93.80479431152344,0.0253599167730829,0.0295769374766005,0.006628889637521,-9.26688919406467,-9.513333638509115,0.9127465538940376,0.0259051615142414,53.0,18.0,71.0,1
ETR,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,45427875840.0,6.585,0.1481,1.1646913,188.807,0.11951,0.891,4.1,59244243000.0,-641440000.0,2374407000.0,2024-09-30,-80651500.0,0.0402,-0.128555779608249,81.66000366210938,56.279747009277344,0.0522676210607517,0.0405169527471237,-0.0017753746682776,18.31097650295351,19.91707406392912,1.4509660757474312,0.080639232239656,250.0,33.0,283.0,4
TYL,sp500,2025-02-05,Software - Application,Technology,26122512384.0,12.717,0.113929994,7.9439816,19.597,0.077259995,1.212,5.53,3757944000.0,216929000.0,275588000.0,2024-09-30,150771000.0,0.0617,0.57587911265417,608.0800170898438,569.010009765625,0.0105498275184586,0.0693325296179274,0.005771688334708,107.66058175223216,109.96022008857932,1.0686631283346169,0.0209133660745195,14.0,101.0,115.0,1
DOV,sp500,2025-02-05,Specialty Industrial Machinery,Industrials,30076555264.0,2.819,0.18378,4.885753,59.444,0.2911,1.569,10.13,8167071000.0,1358698000.0,1351594000.0,2024-09-30,260710500.0,0.1538,1.0406029853866343,202.9199981689453,171.82432556152344,0.0449384574841183,0.1418881772169785,0.0086682300453488,19.753306828128856,20.03158915784257,1.1809736340055514,0.0138921743812208,200.0,247.0,447.0,4
FE,sp500,2025-02-05,Utilities - Regulated Electric,Utilities,47554863104.0,0.762,0.06729,1.8527107,173.13,0.083050005,0.561,1.55,47688000000.0,-2405000000.0,2158000000.0,2024-09-30,-29500000.0,0.0493,0.0069907189007294,39.95000076293945,41.03387451171875,0.0453791654342599,0.0476558531899388,-0.0006203361354544,25.28258113738029,25.774194040606098,0.9735858784558656,0.0190738419386186,209.0,55.0,264.0,5
CHD,sp500,2025-02-05,Household & Personal Products,Consumer Defensive,27904935936.0,3.07,0.09083,6.1896977,57.536,0.13338,1.618,2.36,6649500000.0,770100000.0,1123600000.0,2024-09-30,261000000.0,0.1461,-0.0934405960283544,105.9800033569336,99.37527465820312,0.0402652778912296,0.1514367351339695,0.0093531839886177,43.605933625819326,44.90678108344644,1.0664624950365889,0.0289677288427746,155.0,249.0,404.0,5
FTV,sp500,2025-02-05,Scientific & Technical Instruments,Technology,31030306816.0,2.338,0.14355,2.6329455,38.261,0.08615,1.254,2.5,14818400000.0,534400000.0,1147300000.0,2024-09-30,355450000.0,0.064,0.9696075813090984,80.11000061035156,67.49819946289062,0.0369735306454792,0.0747290396540044,0.0114549302431235,31.108800244140628,32.044000244140626,1.186846482540541,0.0291848705802892,129.0,108.0,237.0,1
BR,sp500,2025-02-05,Information Technology Services,Technology,31459885056.0,2.511,0.10572,12.949566,172.353,0.31812,1.389,6.45,6722200000.0,394100000.0,1089500000.0,2024-12-31,28150000.0,0.1299,0.5741261387428095,240.58999633789065,206.8767242431641,0.0346314043443147,0.1530992229107823,0.0008947903004061,36.91147230044816,37.30077462602955,1.162963099005279,0.0104368429204075,115.0,239.0,354.0,5
HPE,sp500,2025-02-05,Communication Equipment,Technology,36950175744.0,2.393,0.06392,1.2250059,53.696,0.086660005,0.939,1.96,37805000000.0,7484000000.0,2494000000.0,2024-10-31,1016500000.0,0.0618,1.622987887717595,20.82999992370605,17.11954689025879,0.0674962960197822,0.055068559694407,0.027510018004855,9.40663261413574,10.62755098148268,1.216737806043135,0.1148823816017681,311.0,83.0,394.0,4
TROW,sp500,2025-02-05,Asset Management,Financial Services,23828027392.0,14.285,0.30354,2.5044432,3.247,0.20495,1.904,9.15,9642400000.0,3691100000.0,2295500000.0,2024-09-30,561150000.0,0.2423,1.1406395154189162,115.5500030517578,100.89520263671876,0.0963361323300597,0.17216034799565,0.0235499981080431,11.067213448279542,12.628415634071892,1.1452477425294922,0.1236261326068627,363.0,309.0,672.0,2
DECK,sp500,2025-02-05,Footwear & Accessories,Consumer Cyclical,32928256000.0,8.068,0.18799,12.349898,11.633,0.4357,3.085,6.12,690241000.0,2241230000.0,1149429000.0,2024-12-31,478828500.0,0.3283,1.542442551026943,169.49000549316406,141.74667358398438,0.0349070719080901,0.3920997342289928,0.0145415687973271,26.376144688425494,27.69444534202027,1.1957247475916384,0.0476016268718889,118.0,369.0,487.0,4
VTR,sp500,2025-02-05,REIT - Healthcare Facilities,Real Estate,38419619840.0,2.634,-0.01386,2.5858142,136.679,-0.00543,1.217,-0.14,23759067000.0,312443000.0,508839000.0,2024-09-30,195030500.0,0.0209,0.1395030144203501,60.18999862670898,54.85420989990234,0.0132442486968658,0.0211386406586043,0.0050763256068699,-411.1142759050641,-429.92856161934986,1.097272182691964,0.0437614231616077,16.0,10.0,26.0,1
FSLR,sp500,2025-02-05,Solar,Technology,17220528128.0,11.861,0.32412997,2.343578,9.141,0.17964001,2.142,11.54,7618535000.0,2035938000.0,1328196000.0,2024-09-30,-329900500.0,0.0441,0.7652532220404517,166.22999572753906,207.08999633789065,0.0771286449595235,0.1375731228416092,-0.0191573973543583,13.376862714691429,14.404679005852604,0.8026944742242215,0.0713529465490746,336.0,145.0,481.0,0
KEYS,sp500,2025-02-05,Scientific & Technical Instruments,Technology,26805149696.0,9.404,0.18249,5.838227,38.929,0.18031,2.05,3.5,5012000000.0,2830000000.0,833000000.0,2024-10-31,271500000.0,0.1693,1.4049156556169966,175.97000122070312,122.80999755859376,0.0310761181880026,0.1062229023208365,0.0101286507659576,47.59028606305804,50.27714320591518,1.432863811732805,0.0534409270600925,88.0,232.0,320.0,4
HST,sp500,2025-02-05,REIT - Hotel & Motel,Real Estate,16703089664.0,0.807,0.12898,1.706936,81.953,0.105229996,2.593,1.02,12121000000.0,-357000000.0,753000000.0,2024-09-30,265000000.0,0.0085,0.9303922518960768,16.389999389648438,15.478726387023926,0.0450814798427941,0.0640088405304318,0.0158653282315278,15.277450382008272,16.068626852596505,1.058872608756005,0.0492373416749291,204.0,27.0,231.0,5
ROL,sp500,2025-02-05,Personal Services,Consumer Cyclical,48283557888.0,0.098,0.14182,18.037487,63.703,0.38792,0.782,0.96,2329696000.0,-135566000.0,645670000.0,2024-09-30,137922000.0,0.2902,0.291717627449236,49.08000183105469,47.3265266418457,0.0133724611077277,0.294271533591902,0.0028565003498691,51.0229185740153,51.12500190734863,1.0370505784732271,0.0019967399418064,18.0,357.0,375.0,5
