ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,avg_growth,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PEG,PriceIndex_6m,percenFCFpersharetoprice
DD,US,2025-02-03,Specialty Chemicals,Basic Materials,38549975040.0,3.936,0.06553,1.3151127,31.03,0.02187,2.279,1.28,31022000000.0,3614000000.0,1752000000.0,2024-09-30,310000000.0,0.045,-0.0262141358995249,0.7241073509954901,76.80000305175781,77.13446807861328,0.04544750024305074,0.05058320822265851,0.008041509746201901,56.92500238418578,60.00000238418579,-22.888415095640525,0.9956638707028538,0.05124999796350805
RMD,US,2025-02-03,Medical Instruments & Supplies,Healthcare,38229590016.0,3.015,0.23149,6.737159,16.366,0.23565,2.921,8.48,4305157000.0,1984217000.0,1560355000.0,2024-12-31,345949500.0,0.2227,0.1291290656792561,0.8129002005289216,236.17999267578125,214.70130920410156,0.04081537362412085,0.24809384844978213,0.00904926000658683,27.495871777804393,27.851414230634578,2.1568663944192665,1.1000398346488953,0.012765687583617107
XEL,US,2025-02-03,Utilities - Regulated Electric,Utilities,66899046400.0,2.71,0.13667,1.9929987,154.33,0.10262,0.934,3.37,63817000000.0,-389000000.0,2687000000.0,2024-09-30,-452500000.0,0.0432,0.06466142259539821,0.021275816748846932,67.19999694824219,57.02018356323242,0.040164997030510734,0.04236299426120956,-0.006763923020582847,19.13649761075436,19.94065191342498,3.0838560478630894,1.1785300002361598,0.04032738278377091
MRNA,US,2025-02-03,Biotechnology,Healthcare,9657518080.0,17.845,-0.43771,1.204687,11.361,-0.17524,4.392,-5.81,6137000000.0,7465000000.0,-2693000000.0,2024-09-30,-989000000.0,0.1929,1.2893809779910288,1.1916110902059696,39.41999816894531,83.75,-0.27885011218120337,-0.19798559035435964,-0.10240726362688829,-3.713424813932068,-6.784853385360639,-0.0526210135031777,0.47068654530083953,0.4526890113875783
VICI,US,2025-02-03,REIT - Diversified,Real Estate,49089224704.0,0.338,0.73902,1.1882895,66.55,0.111899994,15.874,2.7,26120472000.0,18145456000.0,3663032000.0,2024-09-30,576327500.0,0.0649,0.33163133407858214,0.26637808720062944,29.770000457763672,29.939804077148438,0.07461987884484801,0.08275059770575689,0.011740407461620358,10.90074091028284,11.025926095468026,0.33247540152087574,0.9943284993132481,0.011353711615810658
GRMN,US,2025-02-03,Scientific & Technical Instruments,Technology,39167758336.0,12.624,0.2548,5.453685,1.908,0.21909,3.3,7.88,4138227000.0,3630841000.0,1418366000.0,2024-09-30,314169000.0,0.1693,0.002723799461579357,0.7886709074231838,215.85000610351562,160.40773010253906,0.03621259066787968,0.18256578523961947,0.0080211126024856,25.790102297400463,27.392132754253254,100.56589385758343,1.3456334427619894,0.05848505741503608
MLM,US,2025-02-03,Building Materials,Basic Materials,37507555328.0,3.011,0.3046,3.5734997,48.348,0.23437001,2.335,32.21,14150000000.0,1326000000.0,2730800000.0,2024-09-30,130175000.0,0.0951,0.13988476143223924,0.9132804633424914,544.1199951171875,550.81689453125,0.07280666458049356,0.1764538640475575,0.0034706340858963484,16.79940996948735,16.89289025511293,1.207629057100399,0.9878418772543975,0.005533705849849387
ON,US,2025-02-03,Semiconductors,Technology,23181938688.0,6.506,0.23795,2.5358257,42.376,0.2183,3.075,4.03,7378900000.0,4416100000.0,2085600000.0,2024-09-30,308650000.0,0.186,0.3815718823803942,2.137960790108289,52.34000015258789,68.97000122070312,0.08996659114966943,0.17682068673166595,0.01331424451397462,11.37320103041883,12.987593089972181,0.34037081057835056,0.7588806615371886,0.12430263624441963
VMC,US,2025-02-03,Building Materials,Basic Materials,39700594688.0,3.28,0.114300005,4.5513606,49.475,0.11133,2.859,6.39,12139000000.0,1438800000.0,1362100000.0,2024-09-30,200950000.0,0.0824,0.12837148082055713,0.9985309604908041,274.1499938964844,256.50457763671875,0.03430930973967782,0.1003181664187129,0.005061637025319916,42.38967040633559,42.90297244076438,3.342095313267898,1.0687918181513174,0.011964253412453064
LULU,US,2025-02-03,Apparel Retail,Consumer Cyclical,42183348224.0,13.114,0.16343,12.175729,36.186,0.43159,2.432,13.83,3478380000.0,1801756000.0,2377419000.0,2024-10-31,398664750.0,0.3674,0.2677810086685091,0.8414730080327202,414.20001220703125,233.39999389648438,0.056359182001759156,0.4502571524672849,0.009450761183845092,29.001157787927063,29.94938627671954,1.1184283166919584,1.7746359170460553,0.03166103238414483
XYL,US,2025-02-03,Specialty Industrial Machinery,Industrials,31255861248.0,4.071,0.098529994,2.809396,19.84,0.08081,1.956,3.49,12033000000.0,1961000000.0,1009000000.0,2024-09-30,207000000.0,0.0731,0.09832320277525756,0.8520174607439542,124.04000091552734,125.45440673828125,0.03228194520042425,0.07210232956981563,0.006622757835964143,34.37507189556657,35.54154754026571,3.6147670679020565,0.9887257382221368,0.032820057803549976
EIX,US,2025-02-03,Utilities - Regulated Electric,Utilities,61394112512.0,0.517,0.07632,1.4491273,202.126,0.07411,0.875,3.42,77305000000.0,-1063000000.0,2932000000.0,2024-09-30,-242250000.0,0.0246,0.26059228318040856,0.3391210847504003,54.0,78.97837829589844,0.04775702229471785,0.038456493796070405,-0.003945818093756957,15.638304093567251,15.789473684210527,0.6059071854126794,0.6837314359340848,0.009574074074074075
LYB,US,2025-02-03,Specialty Chemicals,Basic Materials,34835091456.0,8.154,0.052729998,1.7875745,92.277,0.1586,2.126,6.59,24521000000.0,6749000000.0,3037000000.0,2024-09-30,397250000.0,0.1541,-0.055989916806324404,0.4933645835691004,75.69999694824219,89.83016204833984,0.08718220257397678,0.09712184202110649,0.011403730646200948,10.249771919308376,11.487101206106553,-2.0516374842709206,0.8427013290647982,0.10771466748638148
TRGP,US,2025-02-03,Oil & Gas Midstream,Energy,59007877120.0,0.583,0.07774,16.86742,321.534,0.33885,0.772,5.53,19875600000.0,-599100000.0,2630100000.0,2024-09-30,80150000.0,0.1106,0.20948536471188672,0.768249679335732,196.8000030517578,126.81930541992188,0.044572015269272576,0.13644074391097968,0.0013582932298514113,35.482279032867595,35.58770398765964,1.6988157638890324,1.5518142320691402,0.0029623983280461265
AVB,US,2025-02-03,REIT - Residential,Real Estate,39451549696.0,3.975,0.35606998,2.6404676,71.946,0.08808,1.611,7.31,20515934000.0,-16120000.0,915720000.0,2024-09-30,355438250.0,0.0385,0.05804287392782608,0.44443954409091885,221.50999450683594,200.9632110595703,0.023211255503426904,0.04466967358825792,0.009009487656096764,29.758549180141717,30.30232482993652,5.220679607907805,1.1022415164394197,0.017945014214143414
CSGP,US,2025-02-03,Real Estate Services,Real Estate,27571200000.0,12.044,0.06577,4.2188873,14.763,0.02386,9.631,0.42,3943600000.0,4655700000.0,29039000.0,2024-09-30,-30936000.0,0.049,-0.07503743396297398,0.889781395635018,76.5999984741211,72.69999694824219,0.0010532367107706593,0.0033769027711557918,-0.0011220403899721448,153.7047582717169,182.38094874790738,-24.305328569457792,1.0536451401594344,0.15723237911119545
DXCM,US,2025-02-03,Medical Devices,Healthcare,34014298112.0,6.381,0.17218,17.327631,130.935,0.32061002,2.458,1.65,2091000000.0,2528300000.0,628000000.0,2024-09-30,133750000.0,0.0954,0.17975204610740414,0.9015338773925108,86.83000183105469,72.43000030517578,0.0184628240139533,0.13595133461779924,0.003932169923353907,48.75697080669981,52.62424353397254,2.927601920176691,1.19881266692263,0.07348842410962429
ROK,US,2025-02-03,Specialty Industrial Machinery,Industrials,35230957568.0,4.175,0.11526,8.800072,111.327,0.25539,1.077,8.27,7350900000.0,277300000.0,1185900000.0,2024-09-30,159775000.0,0.1783,-0.04083121291258514,1.0527621964850313,278.42999267578125,245.936767578125,0.03366073708644081,0.1554626255210928,0.004535074009601214,33.162635148220225,33.66747190759145,-8.245523340114724,1.132120241384137,0.014994792622293363
CDW,US,2025-02-03,Information Technology Services,Technology,31926204416.0,8.693,0.05327,11.274027,278.653,0.53360003,1.404,8.18,6715100000.0,2203000000.0,1677700000.0,2024-09-30,335250000.0,0.2045,0.10630498597080805,1.085522773970499,199.13999938964844,205.39242553710938,0.052549309593445157,0.18812303069039368,0.010500778471241872,23.282029265238194,24.344743201668514,2.290084795115228,0.9695586332791456,0.04365270677233854
LVS,US,2025-02-03,Resorts & Casinos,Consumer Cyclical,41512140800.0,5.804,0.1329,9.502751,384.206,0.45166,0.902,1.96,16529000000.0,-525000000.0,2580000000.0,2024-09-30,484000000.0,-0.004,0.15619027407221675,0.8467087131290836,45.83000183105469,37.51337814331055,0.06215049260962229,0.1612096975756061,0.011659239698859375,20.421429505640145,23.382653995436065,1.497062101614904,1.2216975409671862,0.12664193253571232
BIIB,US,2025-02-03,Drug Manufacturers - General,Healthcare,25925085184.0,11.661,0.16812,1.2817293,40.656,0.1047,1.259,11.05,21482700000.0,1405500000.0,2226000000.0,2024-09-30,442100000.0,0.1427,-0.37862238752928584,0.5251810031134255,143.92999267578125,198.38999938964844,0.0858627844113625,0.09725535428736205,0.017052981576039246,11.970044586043551,13.02533870369061,-0.3440192427259236,0.7254901613921332,0.0810185548071814
BRO,US,2025-02-03,Insurance Brokers,Financial Services,33177589760.0,3.385,0.23066,4.625238,58.92,0.18144,1.146,3.46,10046000000.0,954000000.0,1297200000.0,2024-09-30,256475000.0,0.1101,0.16582998920498257,0.445419944306479,104.66000366210938,98.11432647705078,0.03909868104897563,0.11792727272727273,0.007730368657135388,29.270232272285945,30.248555971707912,1.824070309400892,1.0667147950772473,0.032342823252026025
PPG,US,2025-02-03,Specialty Chemicals,Basic Materials,34608001024.0,5.737,0.08242,3.3592005,91.282,0.19149,1.584,5.72,13945000000.0,2917000000.0,2311000000.0,2024-09-30,320250000.0,0.1139,0.041769437410799526,0.446530107743076,115.37999725341797,118.06829071044922,0.06677646589288312,0.13705373028110546,0.009253640502897368,19.16835616318496,20.171328191156988,4.829207535828977,0.9772310292555685,0.049722656756520676
WTW,US,2025-02-03,Insurance Brokers,Financial Services,37890588672.0,13.621,-0.07361,4.439904,79.115,-0.08361,1.142,-7.22,12855000000.0,1778000000.0,1970000000.0,2024-09-30,296500000.0,0.0796,0.17494660480868726,0.13583211008994367,329.57000732421875,272.7477111816406,0.05199180242495864,0.13462721246497641,0.007825162141624487,-43.76025032191396,-45.646815418866865,-2.6091855551460346,1.2083328065207353,0.041329610393218114
ANSS,US,2025-02-03,Software - Application,Technology,30223714304.0,14.812,0.23008,5.2003064,14.888,0.10479999,3.112,6.48,5259995000.0,1593588000.0,695293000.0,2024-09-30,182362750.0,0.0964,0.0734573945505265,1.2568083875196994,350.5,296.5400085449219,0.023004882623178464,0.10144956295123296,0.006033763691839323,51.8037037037037,54.0895061728395,7.363384789755223,1.18196529945437,0.04225962910128388
TSCO,US,2025-02-03,Specialty Retail,Consumer Cyclical,11254305792.0,1.744,0.07534,2.5520883,233.038,0.5058,1.485,2.04,6284736000.0,1137452000.0,1483417000.0,2024-09-30,133634750.0,0.2189,0.10112750907872443,0.6735986533032291,54.36000061035156,49.98729705810547,0.13180884075981575,0.19986249337796347,0.01187409978632292,25.79215716193704,26.647059122721355,2.634996092109566,1.087476295170816,0.03208241317914733
WEC,US,2025-02-03,Utilities - Regulated Electric,Utilities,50697940992.0,1.019,0.15143,2.611217,155.836,0.105220005,0.653,4.09,42577300000.0,-1390200000.0,2082200000.0,2024-09-30,102975000.0,0.0515,0.06395549985769901,0.003283290030241753,99.26000213623047,86.61945343017578,0.041070701477374905,0.05055466396031767,0.0020311475769055234,24.019804923283733,24.26894917756246,3.7946617932094777,1.1459319841615518,0.010265967943476994
ADM,US,2025-02-03,Farm Products,Consumer Defensive,36627865600.0,1.598,0.0293,1.0805467,52.874,0.1075,1.443,3.56,25573000000.0,7623000000.0,2478000000.0,2024-09-30,881750000.0,0.0937,0.2203874002594223,0.1472681012854809,51.22999954223633,57.148101806640625,0.06765340975806136,0.07464754789733703,0.024073201797486118,13.941572905122564,14.390449309616946,0.6529615255989076,0.89644271502791,0.031192660829179524
AXON,US,2025-02-03,Aerospace & Defense,Industrials,49304977408.0,15.19,0.15324001,23.702429,34.832,0.16424,2.956,3.85,1571912000.0,1610519000.0,116044000.0,2024-09-30,55033250.0,-0.0112,1.3720842240466364,1.1320309150684948,652.1799926757812,286.1600036621094,0.0023535960485233124,0.036463948472095706,0.001116180412062628,165.45194614955355,169.39740069500812,1.2345991428675618,2.2790745887949426,0.02329111621115218
DVN,US,2025-02-03,Oil & Gas E&P,Energy,31225290752.0,0.982,0.23429,1.55913,64.021,0.26279,1.112,5.4,27031000000.0,326000000.0,4720000000.0,2024-09-30,-164500000.0,0.1943,0.33936346592898353,0.3914244196257375,34.099998474121094,40.759395599365234,0.15115952121911566,0.17253353803414118,-0.005268165517064518,6.132962680392795,6.314814532244647,0.18607820717997112,0.8366168823821359,0.0287976552475582
WAB,US,2025-02-03,Railroads,Industrials,39704326144.0,2.364,0.10252,3.4900696,39.063,0.103690006,1.297,6.01,13870000000.0,1093000000.0,1585000000.0,2024-09-30,399250000.0,0.0643,0.16149877907111024,1.0141345472084962,207.9199981689453,149.66761779785156,0.039920083122718365,0.10592795562387222,0.01005557929763111,34.20232914624714,34.59567357220388,2.1421631650212607,1.3892116493079503,0.011369757699204733
EQR,US,2025-02-03,REIT - Residential,Real Estate,36005478400.0,0.075,0.3157,2.4620178,76.033,0.08361,0.104,2.37,20799262000.0,-1139847000.0,896200000.0,2024-09-30,307134750.0,0.0394,0.014679124556559472,0.4493637245943071,70.62999725341797,67.922119140625,0.024890656639629596,0.045586300507924574,0.008530222722995398,29.77004103519745,29.801686604817707,20.30208715103559,1.0398673973523502,0.0010618717671884172
HAL,US,2025-02-03,Oil & Gas Equipment & Services,Energy,32515164160.0,2.479,0.11038999,2.194082,83.993,0.26293,2.206,2.83,13288000000.0,6583000000.0,4166000000.0,2024-09-30,601000000.0,0.1433,0.3067730158996355,0.6807874850761678,26.020000457763672,30.539575576782227,0.1281248336776043,0.20965225705802426,0.018483683399001482,8.318374720057834,9.194346451506597,0.29971170784182133,0.8520092360925091,0.09527286534925225
GPN,US,2025-02-03,Specialty Business Services,Industrials,44176953344.0,11.56,0.13612,1.2390846,74.476,0.06064,0.926,5.3,42084763000.0,-627795000.0,3021697000.0,2024-09-30,722111500.0,0.0359,0.20904620213784,0.905869147065828,112.8499984741211,92.24851989746094,0.06839985040322838,0.07288755415012502,0.016345887286002156,19.1113204668153,21.292452542287,1.018552469479798,1.2233258441388521,0.10243686447768056
K,US,2025-02-03,Packaged Foods,Consumer Defensive,34227159040.0,1.674,0.07852,7.7245255,173.603,0.26036,0.775,2.99,11908000000.0,-1120000000.0,1416000000.0,2024-09-30,231750000.0,0.1219,-0.07333380461121664,0.13123599887583168,81.7300033569336,72.17274475097656,0.04137065534259428,0.13125695216907676,0.006770938824608915,26.774583062519593,27.33444928325538,-3.727400948058065,1.132421991694139,0.020482074284143358
AWK,US,2025-02-03,Utilities - Regulated Water,Utilities,37518573568.0,1.042,0.21771999,2.367164,129.608,0.097040005,0.58,5.04,30553000000.0,-895000000.0,1617000000.0,2024-09-30,-245750000.0,0.0528,0.05686640105136715,0.009150472600560016,124.63999938964844,141.14837646484375,0.043098653446120266,0.054521545620068786,-0.006550089105988903,24.5234125773112,24.73015860905723,4.348817254448474,0.8830423878144492,0.008360077062761442
VST,US,2025-02-03,Utilities - Independent Power Producers,Utilities,77774209024.0,2.733,0.12505001,19.305908,183.15,0.30168,1.114,5.31,29347000000.0,871000000.0,3584000000.0,2024-09-30,559000000.0,0.023,1.132110226478687,2.487057292820966,168.02999877929688,69.92015075683594,0.04608211443068523,0.11860480508306308,0.0071874726469735055,31.129378301185852,31.644067566722576,0.2795140157433981,2.403169858195264,0.016264952805181688
DAL,US,2025-02-03,Airlines,Industrials,60888260608.0,6.203,0.07712,3.1322527,186.78,0.4067,0.393,5.33,64306000000.0,-17056000000.0,5539000000.0,2024-09-30,311000000.0,0.0426,1.128188168631992,0.9837238191639054,67.2699966430664,37.818397521972656,0.09096991677361597,0.11722751322751322,0.005107716937460655,11.457222634721651,12.62101250338957,0.11186974703602363,1.7787638041506715,0.09221049962159245
PHM,US,2025-02-03,Residential Construction,Consumer Cyclical,24016615424.0,6.828,0.16635,1.954163,19.411,0.26705,5.838,14.69,2276447000.0,11312594000.0,3671944000.0,2024-09-30,320724250.0,0.2171,0.18680457360834324,0.679543931701503,113.77999877929688,122.95230102539062,0.152891818233913,0.2702136228744913,0.013354265134274401,7.280598963873171,7.745404954342878,0.41462608782705657,0.9253995072105271,0.060010547312841125
DTE,US,2025-02-03,Utilities - Regulated Electric,Utilities,47595216896.0,9.85,0.12332,2.1351366,213.847,0.13638,0.828,7.38,44189000000.0,-1170000000.0,2280000000.0,2024-09-30,-234250000.0,0.0472,0.11337594836760713,0.03286142614234138,119.87999725341797,116.76901245117188,0.04790397331273882,0.05299983728120133,-0.004921713047591697,14.909213719975336,16.243902066858805,1.4327467422093805,1.0266422121497942,0.08216550071466706
IFF,US,2025-02-03,Specialty Chemicals,Basic Materials,31527374848.0,2.218,-0.20331,1.5018258,66.117,-0.1453,2.617,-9.08,21505000000.0,5205000000.0,790000000.0,2024-09-30,231250000.0,0.0305,-0.11818052272246814,0.12792295050033722,87.08999633789062,93.8047866821289,0.02505758896225117,0.029576937476600524,0.007334895503190612,-9.347136160560641,-9.591409288313946,0.8115896822387684,0.9284174019073002,0.02546790783403679
ETR,US,2025-02-03,Utilities - Regulated Electric,Utilities,45303517184.0,6.585,0.1481,1.152568,188.807,0.11951,0.891,4.12,59244243000.0,-641440000.0,2374407000.0,2024-09-30,-245188000.0,0.0402,0.10722076730681267,-0.11577564620780603,81.08000183105469,56.279747009277344,0.0524110962589584,0.04051695274712372,-0.005412118423480681,18.0813111240424,19.679612094916187,1.8354291420619009,1.4406603821031603,0.08121608104697724
TYL,US,2025-02-03,Software - Application,Technology,25846888448.0,12.717,0.113929994,7.8150396,19.597,0.077259995,1.212,5.47,3757944000.0,216929000.0,275588000.0,2024-09-30,123269000.0,0.0617,0.07308458801471356,0.5798796182001658,601.6400146484375,569.010009765625,0.010662327906681729,0.06933252961792742,0.004769200758845632,107.6641708680873,109.98903375656994,15.049552408289788,1.057345221213688,0.02113722440391711
DOV,US,2025-02-03,Specialty Industrial Machinery,Industrials,30076555264.0,2.819,0.18378,4.905497,59.444,0.2911,1.569,10.08,8167071000.0,1358698000.0,1351594000.0,2024-09-30,274719750.0,0.1538,0.11112554395876817,1.0446961855768624,203.67999267578125,171.82432556152344,0.04493845748411835,0.1418881772169785,0.009134016432022206,19.926685781327507,20.206348479740203,1.8183351693862153,1.1853967243005505,0.013840338282451223
FE,US,2025-02-03,Utilities - Regulated Electric,Utilities,47468417024.0,0.762,0.06729,1.8486156,173.13,0.083050005,0.561,1.55,47688000000.0,-2405000000.0,2158000000.0,2024-09-30,583750000.0,0.0493,0.006514163794492517,0.013247909785524977,39.79999923706055,41.03387451171875,0.045461806718958345,0.04765585318993883,0.012297650450505994,25.1858059593939,25.677418862619707,39.41782809380539,0.9699303249000817,0.019145729010226934
CHD,US,2025-02-03,Household & Personal Products,Consumer Defensive,27904935936.0,3.07,0.09083,6.2186074,57.536,0.13338,1.618,2.37,6649500000.0,770100000.0,1123600000.0,2024-09-30,218050000.0,0.1461,-0.10822961605769245,-0.08295369288056557,105.5199966430664,99.37528228759766,0.04026527789122963,0.1514367351339695,0.007814029765203472,43.22784668483815,44.52320533462717,-4.1137728245191045,1.061833427931159,0.0290940115396765
FTV,US,2025-02-03,Scientific & Technical Instruments,Technology,31453585408.0,2.338,0.14355,2.6460922,38.261,0.08615,1.254,2.5,14818400000.0,534400000.0,1147300000.0,2024-09-30,338475000.0,0.064,0.21370357152537134,0.9692888770194918,81.33000183105469,67.49819946289062,0.03647596880030701,0.07472903965400449,0.01076109434296515,31.596800732421876,32.53200073242188,1.5222956032140815,1.204921056831576,0.02874707915114381
BR,US,2025-02-03,Information Technology Services,Technology,31459885056.0,2.511,0.10572,12.746111,172.353,0.31812,1.389,6.38,6722200000.0,394100000.0,1089500000.0,2024-12-31,227025000.0,0.1299,0.12493960600572769,0.5775827194493398,238.22000122070312,206.87672424316406,0.03463140434431471,0.1530992229107823,0.007216332786845386,36.944984517351585,37.338558185063185,2.9885285682229097,1.1515070247375823,0.01054067663140359
HPE,US,2025-02-03,Communication Equipment,Technology,36950175744.0,2.393,0.06392,1.218831,53.696,0.086660005,0.939,1.93,37805000000.0,7484000000.0,2494000000.0,2024-10-31,493500000.0,0.0618,0.05321117839622062,1.5955695326913824,21.190000534057617,17.119544982910156,0.0674962960197822,0.05506855969440703,0.013355822809046718,9.73937851505576,10.979274888112755,2.0633399257499945,1.2377665735398256,0.11293062480833126
TROW,US,2025-02-03,Asset Management,Financial Services,24132384768.0,14.285,0.30354,2.4955568,3.247,0.20495,1.904,9.13,9642400000.0,3691100000.0,2295500000.0,2024-09-30,354450000.0,0.2423,-0.15039639841265093,1.1391312529681115,116.91999816894531,100.89520263671875,0.09512114206979977,0.17216034799565005,0.014687732000279037,11.24151129999401,12.806133424857098,-0.8514920277359436,1.1588261395333643,0.12217755921753158
DECK,US,2025-02-03,Footwear & Accessories,Consumer Cyclical,32928256000.0,8.068,0.18799,12.4788685,11.633,0.4357,3.085,6.15,696842000.0,1825654000.0,1070054000.0,2024-09-30,214115000.0,0.3283,0.1794187179904527,1.5276384053265137,177.36000061035156,141.74667358398438,0.03249652820969322,0.42420443877809916,0.006502470097414208,27.52715457078887,28.839024489488057,1.6073587423037239,1.2512462982439332,0.045489399933668656
VTR,US,2025-02-03,REIT - Healthcare Facilities,Real Estate,38516068352.0,2.634,-0.01386,2.6238346,136.679,-0.00543,1.217,-0.14,23759067000.0,312443000.0,508839000.0,2024-09-30,139618000.0,0.0209,-0.14628764824138552,0.1706264643483423,60.41999816894531,54.85420608520508,0.013211083627479797,0.0211386406586043,0.003624928658969683,-412.75712977818074,-431.5714154924665,29.501562208474464,1.1014651834554836,0.04359483746813193
FSLR,US,2025-02-03,Solar,Technology,17358632960.0,11.861,0.32412997,2.3833358,9.141,0.17964001,2.142,11.61,7618535000.0,2035938000.0,1328196000.0,2024-09-30,-147834250.0,0.0441,1.3820449274756987,0.7778901780625657,167.52000427246094,207.08999633789062,0.07651501146781549,0.13757312284160927,-0.008516468453515823,13.407321642761495,14.428940936473811,0.10440283560700325,0.8089236913169539,0.07080348434512225
KEYS,US,2025-02-03,Scientific & Technical Instruments,Technology,26805149696.0,9.404,0.18249,5.846853,38.929,0.18031,2.05,3.51,5012000000.0,2830000000.0,833000000.0,2024-10-31,224500000.0,0.1693,-0.14072475154608433,1.4122233784341502,178.35000610351562,122.80999755859375,0.031076118188002676,0.10622290232083652,0.008375256342384875,48.13276527165688,50.81196755085916,-3.610734216448009,1.4522433812314282,0.0527277806457817
HST,US,2025-02-03,REIT - Hotel & Motel,Real Estate,16926779392.0,0.807,0.12898,1.7079774,81.953,0.105229996,2.593,1.03,12121000000.0,-357000000.0,753000000.0,2024-09-30,231250000.0,0.0085,-0.45408527679537203,0.9332030338696474,16.709999084472656,15.478726387023926,0.04448572185893117,0.06400884053043182,0.013661783771418103,15.439804936381218,16.223300082012287,-0.35727430311119995,1.0795461245752704,0.04829443711639005
ROL,US,2025-02-03,Personal Services,Consumer Cyclical,48690372608.0,0.098,0.14182,18.228592,63.703,0.38792,0.782,0.97,2329696000.0,-135566000.0,645670000.0,2024-09-30,134436250.0,0.2902,0.13802400870377937,0.3066858669247377,49.5,47.3265266418457,0.013260732366913826,0.29427153359190206,0.0027610437710618723,50.929896907216495,51.03092783505155,3.697250088176451,1.045925055405028,0.00197979797979798
ES,US,2025-02-03,Utilities - Regulated Electric,Utilities,49732423680.0,0.267,-0.047259998,1.3871756,187.768,-0.03491,0.86,-1.61,53740445000.0,-786917000.0,2619365000.0,2024-09-30,-627117000.0,0.0478,0.05977797785265363,-0.0804892647584785,57.68000030517578,63.54148483276367,0.05266916040235906,0.04946535384762277,-0.012609821794231124,-35.66024863675514,-35.82608714607191,-5.993191545284355,0.9077534221459435,0.0046289874928457896
PPL,US,2025-02-03,Utilities - Regulated Electric,Utilities,40815792128.0,0.734,0.09949,1.761688,117.528,0.05864,1.29,1.11,37498000000.0,668000000.0,1753000000.0,2024-09-30,-163750000.0,0.045,0.0023003559626069564,0.059098136710247974,33.599998474121094,29.57899284362793,0.04294906232623197,0.0459309332914112,-0.004011927527621497,29.609007634343325,30.270268895604588,131.58949913690654,1.1359412624949936,0.021845239087297307
STE,US,2025-02-03,Medical Devices,Healthcare,24024365056.0,1.745,0.08164,3.2785413,36.303,0.092700005,2.406,5.96,8304276000.0,1132386000.0,921121000.0,2024-09-30,170027500.0,0.0753,0.11224605094830224,0.2998808031748099,220.64999389648438,236.71278381347656,0.03834111735535559,0.09761089249567273,0.007077294222081271,36.729025821557784,37.02181105645711,3.2982729230722283,0.9321422795245007,0.007908452518782522
ZBH,US,2025-02-03,Medical Devices,Healthcare,27872790528.0,2.858,0.14265001,1.746778,53.611,0.08713,1.362,5.24,16856400000.0,1292700000.0,1525500000.0,2024-09-30,311700000.0,0.056,0.2114326057345828,0.39041512916684296,109.4800033569336,106.5627670288086,0.05473079555732095,0.08405375473163959,0.011182949180738736,20.347710564300304,20.893130411628547,0.9881697451081065,1.0273757561807337,0.026105223898122917
TSN,US,2025-02-03,Farm Products,Consumer Defensive,28294819840.0,4.825,0.01501,1.123989,52.863,0.044710003,2.037,2.25,27349000000.0,4964000000.0,1409000000.0,2024-09-30,364500000.0,0.0858,-3.2318830071383053,0.03241062966828294,56.4900016784668,61.5549430847168,0.0497971009523134,0.043604741125862656,0.01288221667645013,22.962222968207463,25.10666741265191,-0.07768433249965566,0.9177167396730556,0.08541334495727627
LYV,US,2025-02-03,Entertainment,Communication Services,37727690752.0,23.807,0.0201,114.47452,419.155,0.35808998,1.01,0.9,9971916000.0,94576000.0,976428000.0,2024-09-30,163635750.0,-0.0241,-0.37044758196328775,0.8806079230318631,144.67999267578125,88.05999755859375,0.025880937331109726,0.09699784194931065,0.004337285074659,134.30332519531248,160.75554741753473,-4.339495120080605,1.6429706641714752,0.1645493586203725
AEE,US,2025-02-03,Utilities - Regulated Electric,Utilities,43555594240.0,0.064,0.16053,2.151799,152.976,0.09838,0.633,4.25,41041000000.0,-1310000000.0,1894000000.0,2024-09-30,-157000000.0,0.0467,0.11117548993292688,0.12696164939593396,94.19999694824219,78.97303009033203,0.043484655256077615,0.04767058468198636,-0.0036045886352714814,22.14964634076287,22.16470516429228,1.9936683146316183,1.1928122403368977,0.0006794055421802673
WST,US,2025-02-03,Medical Instruments & Supplies,Healthcare,24552853504.0,6.778,0.17368999,8.975698,11.188,0.17778,3.002,6.73,2124500000.0,1034100000.0,590900000.0,2024-09-30,80400000.0,0.233,0.12475391396025072,0.721958954524937,341.54998779296875,301.4067077636719,0.024066449136094677,0.18707655290318495,0.0032745684727399087,49.743237413516894,50.750369657201894,4.06803827199939,1.133186418866207,0.019844825771472428
WY,US,2025-02-03,REIT - Specialty,Real Estate,26713978880.0,1.207,0.07427,2.2666373,51.335,0.052989997,2.01,0.54,14674000000.0,1002000000.0,776000000.0,2024-09-30,79250000.0,0.147,-0.4525845514109186,0.5260035564378047,30.6200008392334,30.73460578918457,0.029048461986356112,0.0495024240877775,0.002966611613941652,54.468520072654435,56.70370525783962,-1.252886451405987,0.9962711429996118,0.0394186795205267
