ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PriceIndex_6m,percenFCFpersharetoprice
TIXT,US,2025-02-05,Software - Infrastructure,Technology,2494000128.0,0.553,0.01166,0.51027256,78.174,0.015360001,1.021,-0.04,3958000000.0,15000000.0,159000000.0,2024-09-30,95500000.0,0.0737,1.3179319755418224,3.799999952316284,3.319999933242798,0.06375300394531495,0.04002013591744274,0.038291898596085394,-81.1749988079071,-94.9999988079071,1.1445783219051597,0.14552631761558832
TK,US,2025-02-05,Oil & Gas Midstream,Energy,1172954368.0,8.483,0.11045,0.80898386,3.347,0.23549,6.836,1.58,1247094000.0,842103000.0,391551000.0,2024-09-30,100861000.0,0.0957,0.004178335083495714,7.420000076293945,7.320000171661377,0.33381605515279517,0.18741698365448542,0.08598885238134003,-0.6727847618392754,4.696202579932876,1.0136611888370861,1.1432614437703605
TKC,US,2025-02-05,Telecom Services,Communication Services,33125343232.0,41.18,0.34225,0.09271755,61.17,0.24172,1.82,0.85,202515857000.0,55923396000.0,11796680000.0,2024-09-30,5908791000.0,0.1243,0.43113290974257634,7.420000076293945,7.369999885559082,0.35612249863735995,0.045645852412365545,0.17837674793636385,-39.717646969065946,8.729411854463466,1.0067842865008498,5.549865172045672
TKO,US,2025-02-05,Entertainment,Communication Services,19963162624.0,5.637,-0.0097,3.164801,34.449,-0.00649,1.171,-0.44,11876586000.0,130384000.0,243852000.0,2024-09-30,222039000.0,0.0981,0.6479961875420687,157.74000549316406,107.5,0.012215098609016872,0.020309203737495805,0.011122436067973595,-345.6886488481001,-358.50001248446375,1.4673488883085029,0.035736020056397734
TKR,US,2025-02-05,Tools & Accessories,Industrials,7621650944.0,5.886,0.07411,1.8862649,75.84,0.12733,3.001,4.92,4035000000.0,1821600000.0,616800000.0,2024-09-30,87750000.0,0.1277,0.8748887079889203,78.91000366210938,80.24486541748047,0.0809273482257232,0.10531707816822047,0.011513253577832703,14.842277167095402,16.038618630510037,0.9833651443188749,0.07459130309008351
TLK,US,2025-02-05,Telecom Services,Communication Services,66194031771648.0,274.323,0.15049,0.011650775,47.385,0.19549999,0.698,1.42,232765000000000.0,-22609000000000.0,42664000000000.0,2024-09-30,7590000000000.0,0.2238,0.7690761322257579,15.960000038146973,17.030000686645508,0.6445294063244188,0.20301109651877652,0.11466290535351441,-181.94577462102325,11.239436646582377,0.9371696649820102,17.188157853654374
TLYS,US,2025-02-05,Apparel Retail,Consumer Cyclical,269213344.0,2.544,-0.06646,0.85163695,168.683,-0.28173,1.359,-1.74,225144000.0,41819000.0,-44221000.0,2024-10-31,-8527000.0,0.0411,1.3818600094381956,4.110000133514404,5.039999961853027,-0.16426005985795414,-0.16564467735229227,-0.03167376428413593,-0.9000000767324162,-2.3620690422496575,0.8154762231393559,0.6189780820821192
TM,US,2025-02-05,Auto Manufacturers,Consumer Cyclical,25815062413312.0,1069.305,0.09187,0.07176253,103.53,0.12594,1.229,20.99,54803637000000.0,6392122000000.0,5257858000000.0,2024-09-30,-557736500000.0,0.0653,0.7511494642980218,187.55999755859375,168.35000610351562,0.20367403788606342,0.08591866635725524,-0.021605080439875024,-42.00786100244909,8.935683542572356,1.1141074592136706,5.7011357108060805
TME,US,2025-02-05,Internet Content & Information,Communication Services,14144530432.0,9.237,0.21530001,0.29249877,5.864,0.10701,2.261,0.54,50087000000.0,19255000000.0,6840000000.0,2024-09-30,2554500000.0,0.0661,0.10072122675867227,12.010000228881836,12.600000381469727,0.483579149755687,0.09864151596435061,0.18059984474428398,5.135185609040437,22.240741164595992,0.9531745924821099,0.7691090611128149
TMHC,US,2025-02-05,Residential Construction,Consumer Cyclical,8630010880.0,2.478,0.103870004,1.1647351,38.834,0.14969,7.458,7.71,2129667000.0,6349728000.0,1157854000.0,2024-09-30,-57296000.0,0.1276,0.915311433700601,64.22000122070312,61.470001220703125,0.13416599539675203,0.1365491287998731,-0.006639157330934906,8.008041662866813,8.32944244107693,1.0447372693246961,0.03858610951257888
TNC,US,2025-02-05,Specialty Industrial Machinery,Industrials,1760853504.0,4.843,0.08517,2.4795148,37.965,0.18094999,2.171,5.74,589700000.0,311600000.0,135300000.0,2024-06-30,7000000.0,0.113,0.908517958984861,85.02999877929688,94.40003204345703,0.07683773788827353,0.1501164983912127,0.003975344901832333,13.969860414511649,14.813588637508166,0.9007412067418932,0.05695636915825965
TNET,US,2025-02-05,Staffing & Employment Services,Industrials,5408688640.0,6.071,0.0529,35.66154,862.791,3.78417,1.068,5.26,1124000000.0,165000000.0,347000000.0,2024-09-30,-98000000.0,0.3319,0.9489229429352084,92.72000122070312,95.90653228759766,0.06415603172897746,0.2692009309542281,-0.01811899455169969,16.47319414842265,17.62737665792835,0.9667746190912315,0.06547670319318792
TNK,US,2025-02-05,Oil & Gas Midstream,Energy,1106259968.0,13.472,0.35438,0.8682811,3.095,0.26669002,6.797,12.78,1229096000.0,586065000.0,390745000.0,2024-09-30,90103000.0,0.1294,0.1990290340616061,44.099998474121094,55.50713348388672,0.35321263654367363,0.21526740603175146,0.08144830564817111,2.396557001104937,3.4507041059562673,0.7944924500005567,0.305487538914671
TOL,US,2025-02-05,Residential Construction,Consumer Cyclical,17871349760.0,8.848,0.14633,1.8223771,39.692,0.21799,4.423,15.29,1797813000.0,9058803000.0,2040187000.0,2024-10-31,407090500.0,0.1565,1.0203421036667424,133.8699951171875,127.68074035644531,0.11415964811826278,0.1879210796439701,0.02277894537720692,8.17671648902469,8.755395364106443,1.0484744585868135,0.06609397417438174
TOST,US,2025-02-05,Software - Infrastructure,Technology,21054320640.0,2.239,-0.01052,15.614803,2.676,-0.03815,2.409,-0.09,425000000.0,1054000000.0,-28000000.0,2024-09-30,102500000.0,-0.2584,1.5216715642400398,39.2400016784668,23.920000076293945,-0.001329893302128413,-0.018931710615280595,0.0048683594095772255,-411.12224087185336,-436.0000186496311,1.6404682923624163,0.05705912090285831
TPB,US,2025-02-05,Tobacco,Consumer Defensive,1331990272.0,1.896,0.11602,5.954199,139.307,0.28944,4.207,2.51,303257000.0,140841000.0,86511000.0,2024-09-30,11766000.0,0.1565,0.29761155281910046,62.400001525878906,35.3546257019043,0.06494867253805289,0.1948015978455206,0.008833397846317004,24.10517989078841,24.86055837684419,1.7649741805219528,0.0303846146416147
TPC,US,2025-02-05,Engineering & Construction,Industrials,1699247488.0,5.481,-0.03079,1.0136974,59.946,-0.06408,1.546,-2.6,934721000.0,1219650000.0,-39982000.0,2024-09-30,28932000.0,0.0105,2.3389339740466806,23.459999084472656,18.350000381469727,-0.023529238843871106,-0.018558549107837045,0.017026360317915032,-6.914999647874097,-9.023076570951021,1.2784740379713087,0.2336317226724736
TPH,US,2025-02-05,Residential Construction,Consumer Cyclical,3804875264.0,7.223,0.10262,1.0479482,33.08,0.15015,11.584,4.88,548277000.0,4014697000.0,581597000.0,2024-09-30,89251500.0,0.1272,0.9282228092303688,36.38999938964844,41.099998474121094,0.15285573366959132,0.12746007318910868,0.023457142168222207,5.976844137223041,7.456967088042712,0.8854014778750335,0.19848859909721975
TPL,US,2025-02-05,Oil & Gas E&P,Energy,30649970688.0,23.239,0.65343004,29.640968,0.091,0.445,12.366,19.82,466600000.0,637707000.0,530600000.0,2024-09-30,41152500.0,0.5146,1.120339473798421,1357.260009765625,754.2769775390625,0.01731159893760483,0.4804823296420289,0.0013426603378812341,67.30681179443113,68.47931431713546,1.7994185825396416,0.01712199566243241
TPX,US,2025-02-05,"Furnishings, Fixtures & Appliances",Consumer Cyclical,14107569152.0,0.6,0.0796,19.923124,515.021,0.98080003,1.142,2.12,3412700000.0,143500000.0,608400000.0,2024-09-30,181150000.0,0.2115,0.7830018930039392,64.79000091552734,48.35647964477539,0.04312578541667105,0.1710814914796693,0.012840624635486459,30.278302318644975,30.5613211865695,1.33984114210695,0.009260688246976179
TR,US,2025-02-05,Confectioners,Consumer Defensive,2033239040.0,2.288,0.12889,2.507174,1.747,0.11198,3.588,1.28,802813000.0,247685000.0,90168000.0,2024-09-30,19642000.0,0.0893,0.10922525604227355,30.579999923706055,29.148649215698242,0.04434697456920756,0.08583357607534713,0.009660447991398001,22.103124940395354,23.890624940395355,1.0491052157311271,0.07482014407156062
TRAK,US,2025-02-05,Software - Application,Technology,355946752.0,1.379,0.29131,8.19385,1.027,0.1285,6.449,0.31,22238036.0,25634543.0,5304283.0,2024-09-30,1933387.5,0.0955,1.5476109861263443,21.049999237060547,17.0396728515625,0.014901900270746114,0.11080002604413687,0.005431676196331748,63.4548362485824,67.90322334535661,1.2353523110703566,0.06551069121048413
TRC,US,2025-02-05,Conglomerates,Industrials,473669152.0,1.538,-0.0056800004,0.9384483,12.393,-0.00046999997,2.844,-0.01,542390000.0,36078000.0,-13676000.0,2024-09-30,-15991500.0,0.0012,0.8409384445925674,16.389999389648438,16.770000457763672,-0.028872473417901615,-0.023641757193137738,-0.033760906600056574,-1485.1999389648438,-1638.9999389648438,0.9773404258949013,0.0938377094126902
TREX,US,2025-02-05,Building Products & Equipment,Industrials,7745708032.0,0.12,0.20225,8.679062,11.976,0.30207002,1.404,2.17,914502000.0,101500000.0,318347000.0,2024-09-30,106342500.0,0.3683,1.4868919708951858,71.41999816894531,75.44999694824219,0.04109979341911761,0.3133330446199909,0.013729216175030751,32.85714201333885,32.912441552509364,0.9465871578223998,0.0016802016672716484
TRI,US,2025-02-05,Specialty Business Services,Industrials,76979970048.0,3.967,0.32119,6.3685627,26.548,0.19379999,0.943,4.89,15073000000.0,-203000000.0,1562000000.0,2024-09-30,580000000.0,0.1058,0.5121804300638259,168.05999755859375,154.26580810546875,0.02029099256632644,0.10504371217215872,0.007534427457406745,33.55685021648134,34.368097660244125,1.089418320381754,0.02360466534349981
TRN,US,2025-02-05,Railroads,Industrials,8880964608.0,2.786,0.053049996,2.891791,447.616,0.15988,2.202,2.29,7542600000.0,704300000.0,451400000.0,2024-09-30,49800000.0,0.0235,1.3209095590785502,37.20000076293945,32.94816207885742,0.05082781205921905,0.05473571887618378,0.0056074989821646186,15.027947931414607,16.24454181787749,1.129046308376952,0.0748924715823005
TRNO,US,2025-02-05,REIT - Industrial,Real Estate,7015539712.0,2.443,0.45417,1.8034757,18.634,0.05212,2.311,1.84,4316096000.0,115957000.0,145336000.0,2024-09-30,55784500.0,0.0336,0.6057693097657598,66.0,63.91423797607422,0.020716296388630578,0.03279202662964545,0.007951562144902587,34.54184782608696,35.869565217391305,1.032633761896787,0.037015151515151515
TROX,US,2025-02-05,Chemicals,Basic Materials,4440521216.0,1.057,0.01362,0.85438335,151.079,0.01858,2.716,-0.49,3972000000.0,1402000000.0,179000000.0,2024-09-30,35000000.0,0.073,1.1042058604365756,10.350000381469727,12.424670219421387,0.04031058321600416,0.033308522515816896,0.007881957612067853,-18.965306900958627,-21.12244975810148,0.8330201283967538,0.10212560010069326
TRP,US,2025-02-05,Oil & Gas Midstream,Energy,126555996160.0,5.039,0.31153,1.7327541,178.879,0.15615,1.307,3.49,118199000000.0,4010000000.0,6936000000.0,2024-09-30,230000000.0,0.0634,0.4762630467192851,46.66999816894531,41.591548919677734,0.0548057793423796,0.05675523079314944,0.001817377342668297,11.928652770471436,13.372492312018714,1.1221029122785295,0.107970863460479
TRU,US,2025-02-05,Financial Data & Stock Exchanges,Financial Services,23754463232.0,3.316,0.05467,4.5128202,121.901,0.057189997,1.677,1.15,9384000000.0,674100000.0,699300000.0,2024-09-30,194100000.0,0.0631,1.3677894580357932,97.68000030517578,84.17760467529297,0.029438678246282674,0.06952605362841889,0.008171096021168979,82.05565243928329,84.93913070015286,1.1604036570292895,0.03394758384152354
TS,US,2025-02-05,Oil & Gas Equipment & Services,Energy,40248061952.0,3.169,0.20233999,2.4935534,3.744,0.15987,3.65,4.71,11218130000.0,7204019000.0,2676481000.0,2024-09-30,565770500.0,0.1241,0.5625887688506174,38.68000030517578,27.66579246520996,0.06649962433450789,0.1452860358473922,0.014057086790284216,7.5394905106530326,8.212314289846239,1.3981164773724197,0.0819286446483289
TSM,US,2025-02-05,Semiconductors,Technology,4194722381824.0,83.601,0.39123002,1.3259643,24.081,0.28027,2.567,7.0,3603586000000.0,1823827000000.0,1322017869000.0,2024-12-31,221172324500.0,0.2363,1.7874175530446441,204.0500030517578,146.93931579589844,0.3151621844459571,0.24358158647591402,0.052726331892273444,17.2070004359654,29.150000435965403,1.3886685258231857,0.40970839867517367
TTC,US,2025-02-05,Tools & Accessories,Industrials,9643663360.0,2.155,0.08891,5.124701,67.875,0.2565,1.944,4.04,1817900000.0,788900000.0,533300000.0,2024-10-31,185400000.0,0.2277,0.7652084993590165,81.37000274658203,90.42727661132812,0.05530056163221359,0.20458032837195028,0.019225059303604724,19.60767394717377,20.141089788757927,0.8998391392049127,0.02648396125426604
TTE,US,2025-02-05,Oil & Gas Integrated,Energy,165810323456.0,13.954,0.08297,1.163074,50.66,0.14385,1.096,7.29,190110000000.0,8186000000.0,25201000000.0,2024-09-30,4184500000.0,0.1247,0.19358726531488674,59.189998626708984,63.7928581237793,0.15198691779096266,0.12708778795336265,0.025236667493205956,6.205212431647323,8.119341375405897,0.9278467898688716,0.23574928744302043
TTI,US,2025-02-05,Oil & Gas Equipment & Services,Energy,748616192.0,0.367,0.0027,3.7258198,137.899,0.048210002,2.333,0.06,222627000.0,159118000.0,43501000.0,2024-09-30,7368000.0,0.03,1.1605553886152407,4.429999828338623,3.1500000953674316,0.05810854809830242,0.11395303147388963,0.009842159545488432,67.71666380564372,73.8333304723104,1.4063491092757843,0.08284424700251862
TU,US,2025-02-05,Telecom Services,Communication Services,51328401408.0,0.546,0.046230003,1.3907285,171.643,0.0539,0.689,0.44,50862000000.0,-2767000000.0,2476000000.0,2024-09-30,489500000.0,0.0603,0.029698886833704488,14.699999809265137,15.926828384399414,0.04823840080891537,0.051481442977440485,0.009536630531487914,32.1681813846935,33.40909047560258,0.9229709427687451,0.03714285762479169
TUYA,US,2025-02-05,Software - Infrastructure,Technology,184563920.0,1.411,-0.06196,1.7126436,0.599,-0.01653,10.022,-0.04,240302000.0,752828000.0,-67448000.0,2024-09-30,17840000.0,-0.21,0.6986331043716673,2.9800000190734863,1.416724681854248,-0.36544520727561486,-0.06791457311731595,0.09666027899710843,-39.22500047683716,-74.50000047683716,2.1034432852353366,0.47348992985533433
TV,US,2025-02-05,Telecom Services,Communication Services,76340256768.0,15.755,-0.07409,0.047536835,84.82,-0.03957,2.429,35.6,191502900000.0,40048400000.0,2103995000.0,2024-09-30,1802442000.0,0.021,1.040290298845433,2.009999990463257,1.9500000476837158,0.027560753514284015,0.009086517760859041,0.023610635807496266,-0.38609550588586355,0.05646067388941733,1.0307692006730007,7.838308494901461
TWI,US,2025-02-05,Farm & Heavy Construction Machinery,Industrials,961844736.0,3.6,-0.00511,1.0289389,107.57,-0.0117999995,2.378,-0.14,660985000.0,594438000.0,77434000.0,2024-09-30,47517500.0,0.1286,1.5124972910633738,8.640000343322754,7.679999828338623,0.08050571688110793,0.061679609183518225,0.049402464058398717,-36.00000245230538,-61.714288166591096,1.1250000698491947,0.41666665010982157
TWLO,US,2025-02-05,Software - Infrastructure,Technology,20809435136.0,17.591,-0.10655,2.755443,13.683,-0.050780002,5.064,-2.55,6488935000.0,2847585000.0,-104154000.0,2024-09-30,193345000.0,-0.0631,0.758685026805057,145.9199981689453,59.91999816894531,-0.0050051334560165545,-0.011155548319930767,0.009291218081432502,-50.32509732115503,-57.22352869370405,2.4352470398534014,0.1205523589688731
TX,US,2025-02-05,Steel,Basic Materials,62688362496.0,1.965,0.00424,0.50043565,14.727,0.02379,2.92,0.4,12201000000.0,7714000000.0,1784611000.0,2024-09-30,52177500.0,0.1922,0.690021293435322,30.440000534057617,31.70290756225586,0.028467979206090635,0.08961139844338438,0.0008323315193203416,71.18750133514403,76.10000133514404,0.9601643153481038,0.06455321831553423
TXNM,US,2025-02-05,Utilities - Regulated Electric,Utilities,10017378304.0,0.08,0.09244,1.7846142,221.266,0.0799,0.362,1.93,10347787000.0,-873949000.0,407098000.0,2024-09-30,-179854000.0,0.0401,0.22472130202674861,48.66999816894531,39.55083465576172,0.040639176004508414,0.04297075799691741,-0.017954198647782246,25.176164854375813,25.217615631577882,1.230568168600081,0.0016437230945088735
TXO,US,2025-02-05,Oil & Gas E&P,Energy,934744320.0,0.094,-0.63216,1.2608638,24.961,-0.27675,1.019,-6.22,962041000.0,988000.0,12808000.0,2024-09-30,-109188000.0,0.0348,0.36923828083143,19.149999618530273,18.492944717407227,0.01370214263511117,0.013299703331883048,-0.11681055200207047,-3.0636655335257674,-3.0787780737186936,1.035530031109895,0.004908616285769635
U,US,2025-02-05,Software - Application,Technology,9844071424.0,3.488,-0.40405,2.714972,68.801,-0.23091999,2.413,-2.06,4609487000.0,1239471000.0,-890455000.0,2024-09-30,90978500.0,-0.1283,2.5001593440209944,21.469999313354492,14.479999542236328,-0.09045596701269931,-0.1522416471446709,0.009241958543514119,-8.729125880269171,-10.422329763764317,1.4827348060840209,0.16245925065449066
UA,US,2025-02-05,Apparel Manufacturing,Consumer Cyclical,3992100864.0,1.227,-0.00328,1.6071429,67.085,-0.0087,2.176,-0.04,1924857000.0,1388607000.0,-35288000.0,2024-09-30,-129956000.0,0.0962,1.3067137952292405,7.380000114440918,6.179999828338623,-0.008839456016309713,-0.010649881815525987,-0.03255328570776312,-153.82500286102294,-184.50000286102295,1.1941748089700017,0.16626016002344646
UAA,US,2025-02-05,Apparel Manufacturing,Consumer Cyclical,4368278528.0,1.227,-0.00328,1.7966027,67.085,-0.0087,2.176,-0.04,1924857000.0,1388607000.0,-35288000.0,2024-09-30,-129956000.0,0.0962,1.329809897882582,8.25,6.369999885559082,-0.008078239465228532,-0.010649881815525987,-0.029749934480368372,-175.575,-206.25,1.29513346125844,0.14872727272727274
UAN,US,2025-02-05,Agricultural Inputs,Basic Materials,1307712256.0,10.458,0.099700004,3.0162582,191.939,0.17625,2.155,5.03,760001000.0,121441000.0,82036000.0,2024-09-30,42350000.0,0.1754,0.33364438541978597,82.0,71.59880065917969,0.06273245480693881,0.09307021902745728,0.03238480010085644,14.223061630218687,16.302186878727632,1.1452705805832066,0.12753658536585366
UE,US,2025-02-05,REIT - Retail,Real Estate,4077755904.0,0.544,0.6059,1.9840717,117.436,0.23515,1.944,2.21,2979998000.0,118507000.0,105929000.0,2024-09-30,38908000.0,0.0372,0.593467039352035,19.93000030517578,19.148651123046875,0.02597727831037922,0.03418713218148752,0.009541522571724784,8.771945839446055,9.018099685599902,1.0408043980282502,0.027295533952336384
UFI,US,2025-02-05,Textile Manufacturing,Consumer Cyclical,239556656.0,0.75,-0.07069,0.43585235,53.908,-0.14788,3.294,-2.28,215763000.0,174946000.0,-23069000.0,2024-09-30,-8271500.0,0.0051,0.705596235701329,6.199999809265137,5.579999923706055,-0.09629872275391922,-0.059043943190456326,-0.03452836643370076,-2.390350793537341,-2.7192981619583936,1.1111110921211802,0.12096774565689782
UGI,US,2025-02-05,Utilities - Regulated Gas,Utilities,12066983936.0,0.852,0.09129,1.4245092,147.569,0.14852001,0.91,1.25,13447000000.0,-409000000.0,1009000000.0,2024-09-30,35000000.0,0.0737,0.34524761521114755,31.059999465942383,23.24699592590332,0.08361658599625735,0.07738917011811627,0.0029004762238543183,24.166399572753907,24.847999572753906,1.3360865879162178,0.027430779608809297
UGP,US,2025-02-05,Oil & Gas Refining & Marketing,Energy,15247397888.0,3.788,0.02202,0.23231427,101.878,0.21499,1.551,0.4,23155686000.0,5873745000.0,4609427000.0,2024-09-30,652574000.0,0.1031,0.6055529224993158,2.880000114440918,3.8502161502838135,0.30230909128617345,0.158784614138665,0.042799040517830816,-2.2699997138977044,7.200000286102295,0.7480099823041423,1.3152777255133365
UHAL,US,2025-02-05,Rental & Leasing Services,Industrials,19158910976.0,7.322,0.08518,1.8162763,90.609,0.06606,2.359,2.27,17981937000.0,360145000.0,870468000.0,2024-09-30,-471362000.0,0.0829,0.9782163180718391,71.05999755859375,64.41999816894531,0.04543410641087161,0.04745742604356474,-0.0246027553753168,28.078413021406938,31.30396368219989,1.10307357308882,0.10303968831356233
UHT,US,2025-02-05,REIT - Healthcare Facilities,Real Estate,918769856.0,0.698,0.18184,3.0285933,208.291,0.092700005,8.861,1.33,463108000.0,-239954000.0,35692000.0,2024-09-30,11010000.0,0.1069,0.5282782704858765,39.720001220703125,40.216365814208984,0.038847595800966285,0.15994335750199415,0.011983414484160003,29.339850541882047,29.864662571957236,0.9876576467451346,0.017573010537476612
UI,US,2025-02-05,Communication Equipment,Technology,25892878336.0,2.731,0.19357,135.32626,318.905,6.23942,2.545,6.78,231421000.0,562403000.0,539900000.0,2024-09-30,230299000.0,0.7911,1.218327525403475,421.0,166.14437866210938,0.02085129327817346,0.6801255693957351,0.008894298926968086,61.69159292035398,62.094395280235986,2.5339406809314613,0.006486935866983372
ULS,US,2025-02-05,Specialty Business Services,Industrials,11520376832.0,1.634,0.10764,12.419724,110.156,0.30769,1.311,1.54,1900000000.0,232000000.0,429000000.0,2024-09-30,65500000.0,0.1621,0.5292389599605947,54.150001525878906,49.36232376098633,0.037238365225030864,0.20121951219512196,0.005685577907318232,34.10129969212916,35.16233865316812,1.0969905263794841,0.030175437746185335
UMC,US,2025-02-05,Semiconductors,Technology,56904826880.0,9.134,0.22307,0.20483159,25.917,0.14068,2.193,0.62,380684109000.0,105333721000.0,51634595000.0,2024-09-30,-1386309000.0,0.1501,1.0698462345951012,6.019999980926514,7.849999904632568,0.9073851522101318,0.10624012497648491,-0.024361887664177004,-5.022580675924979,9.709677388591151,0.7668789877785723,1.517275752315571
UMH,US,2025-02-05,REIT - Residential,Real Estate,2284382208.0,0.845,0.11869001,2.5841086,72.024,0.03608,13.288,0.13,1280844000.0,202411000.0,42282000.0,2024-09-30,17641500.0,0.0254,0.39103584032996846,18.049999237060547,17.723745346069336,0.01850916184337573,0.028506224486012182,0.007722656890873491,132.34614797738882,138.84614797738882,1.0184077284242614,0.04681440641088962
UNF,US,2025-02-05,Specialty Business Services,Industrials,3702604544.0,9.409,0.05993,1.9621929,3.263,0.07075,3.254,8.07,1785355000.0,655499000.0,185972000.0,2024-11-30,44167500.0,0.0719,0.6868832496725976,222.33999633789062,182.66970825195312,0.0502273461262192,0.07619136580885215,0.01192876513684741,26.385501404943078,27.55142457718595,1.217169493867155,0.04231807211915719
UNFI,US,2025-02-05,Food Distribution,Consumer Defensive,4977021952.0,0.756,-0.0036199999,1.0924582,216.514,-0.06499,1.438,-1.6,4223000000.0,1213000000.0,117000000.0,2024-10-31,-44000000.0,0.0471,0.3388163584853285,30.1299991607666,13.430000305175781,0.02350803374555821,0.02152317880794702,-0.008840628075252661,-18.358749475479126,-18.831249475479126,2.243484622197277,0.025091271857199914
USFD,US,2025-02-05,Food Distribution,Consumer Defensive,21628303360.0,0.348,0.01541,3.673021,107.859,0.12368,1.187,2.35,9359000000.0,647000000.0,1110000000.0,2024-09-30,301500000.0,0.0508,0.800576838238148,71.87000274658203,51.22999954223633,0.05132164005304575,0.11093343993603838,0.013940067095489454,30.434894785779587,30.582979892162566,1.4028889984144768,0.004842075785457654
USM,US,2025-02-05,Telecom Services,Communication Services,8925649920.0,3.2,-0.007900001,1.1592402,83.528,-0.00476,1.57,-0.35,9089000000.0,518000000.0,176000000.0,2024-09-30,143000000.0,0.0167,0.6003044263938543,62.4900016784668,49.130001068115234,0.019718452054189463,0.018319975018215886,0.016021242294028938,-169.40000479561942,-178.54286193847656,1.2719316165254888,0.051208191935489686
USPH,US,2025-02-05,Medical Care Facilities,Healthcare,1661393792.0,7.839,0.03573,2.7670205,37.922,0.047519997,1.777,0.89,824321000.0,89570000.0,65290000.0,2024-09-30,23126500.0,0.102,1.1680622508897311,88.5999984741211,90.07303619384766,0.039298329098367064,0.07144178025606993,0.01391993885577249,90.7426949147428,99.55056008328212,0.9836461855626093,0.08847629949214582
UTI,US,2025-02-05,Education & Training Services,Consumer Defensive,1266854016.0,2.162,0.04226,6.5070806,130.698,0.12998,1.016,0.8,522624000.0,16988000.0,58891000.0,2024-09-30,31505500.0,0.0602,1.6990297019664353,28.950000762939453,17.25,0.046486019112086864,0.1091358235176386,0.024869084837001457,33.485000953674316,36.187500953674316,1.6782609137935915,0.0746804816242941
UTL,US,2025-02-05,Utilities - Diversified,Utilities,1581196928.0,0.389,0.09458999,1.740489,141.838,0.095699996,0.907,2.92,1574500000.0,-16600000.0,90200000.0,2024-09-30,-9050000.0,0.0583,0.44101238664208947,54.029998779296875,58.55303955078125,0.057045392893654796,0.05789845304576674,-0.005723512258177117,18.370205061403038,18.50342423948523,0.9227531003311676,0.007199704030884716
UTZ,US,2025-02-05,Packaged Foods,Consumer Defensive,2594453760.0,0.786,-0.00987,1.5924411,62.732,-0.0032600001,1.207,-0.18,2299541000.0,58949000.0,59520000.0,2024-09-30,2278000.0,0.0048,0.22733712008658677,13.229999542236328,16.090553283691406,0.022941245250792212,0.025236486056756654,0.0008780268259627799,-69.13333079020182,-73.4999974568685,0.822221542601994,0.05941043289462872
UVV,US,2025-02-05,Tobacco,Consumer Defensive,2447875840.0,4.119,0.043070003,0.91478854,84.907,0.09473,2.598,4.85,834513000.0,1352399000.0,231722000.0,2024-06-30,-65684500.0,0.0866,0.47343231394293916,52.400001525878906,48.12013626098633,0.09466248092060094,0.10595853879808607,-0.026833264549888283,9.95484567543895,10.804124025954414,1.0889412540662837,0.07860686793998928
VAC,US,2025-02-05,Resorts & Casinos,Consumer Cyclical,8155454464.0,5.643,0.06356,1.218885,223.522,0.08325,4.558,5.23,5697000000.0,2863000000.0,550000000.0,2024-09-30,37500000.0,0.0564,1.2675366331749394,84.37000274658203,70.60074615478516,0.06743952803952533,0.06425233644859812,0.004598149639058545,15.052964196287194,16.13193169150708,1.1950299018314785,0.06688396131679167
VAL,US,2025-02-05,Oil & Gas Equipment & Services,Energy,4230728960.0,5.333,0.4752,1.6279541,55.175,0.64246005,1.606,14.98,3221900000.0,419200000.0,286500000.0,2024-09-30,6200000.0,-0.0078,0.5004994582582806,48.220001220703125,64.20999908447266,0.06771882640290906,0.07868501277086595,0.0014654684945830233,2.862950682289928,3.218958692970836,0.7509733983529016,0.1105972597468598
VALE,US,2025-02-05,Other Industrial Metals & Mining,Basic Materials,113038032896.0,5.933,0.22856002,0.19302806,41.793,0.23332001,0.909,2.18,75086000000.0,-1374000000.0,13969000000.0,2024-09-30,1225000000.0,0.2779,0.5721868167647381,9.430000305175781,9.861937522888184,0.12357787588936636,0.18950781419578902,0.01083706048854419,1.604128580355863,4.325688213383385,0.9562015864823787,0.629162227783131
VEEV,US,2025-02-05,Health Information Services,Healthcare,32682602496.0,30.167,0.23906,8.102629,1.043,0.13179,5.015,4.06,1005693000.0,4590159000.0,638276000.0,2024-10-31,128495500.0,0.1359,0.8219221766683734,233.3800048828125,185.47000122070312,0.01952953410237505,0.11406234475107634,0.003931617747262522,50.05246425685037,57.482759823352836,1.2583167269465754,0.12926128789459837
VET,US,2025-02-05,Oil & Gas E&P,Energy,2295536896.0,1.231,-0.45766,0.50026983,36.431,-0.24708,1.248,-3.61,5432957000.0,129528000.0,198591000.0,2024-09-30,83674000.0,0.1112,0.5727139991005119,9.270000457763672,9.18351936340332,0.08651178743676355,0.03570184908363798,0.03645073191626888,-2.226869932898524,-2.5678671628154217,1.0094169882959012,0.13279395245002729
