ticker,market,date_pulling,industry,sector,enterpriseValue,totalCashPerShare,profitMargins,priceToBook,debtToEquity,returnOnEquity,currentRatio,trailingEps,Total Non Current Assets,Working Capital,Operating Income,ttm_latest,Free Cash Flow,avg_MF_ROC,avg_growth,beta,price_current,price_past,MF_EarningYield,current_MF_ROC,FCF_Yield,PE_offset_Cash,PE,PEG,PriceIndex_6m,percenFCFpersharetoprice,clusterno_kmeans
HMPRO.bk,SET,2025-02-04,Home Improvement Retail,Consumer Cyclical,133538611200.0,0.232,0.08906,4.4048243,93.665,0.26364002,0.876,0.48,46592895000.0,-2683783000.0,8607333782.0,2024-09-30,467718000.0,0.1895,0.0792075076176368,1.7509696649438249,8.600000381469727,8.16037368774414,0.0644557682954246,0.1960261410433442,0.0035024926184045,17.433334128061933,17.916667461395264,2.261991066286983,1.053873353175707,0.0269767429894406,2
HTC.bk,SET,2025-02-04,Beverages - Non-Alcoholic,Consumer Defensive,7201956352.0,0.109,0.08845,1.6675192,17.162,0.1497,0.908,2.26,5703247000.0,-315524000.0,736522326.0,2024-09-30,91119500.0,0.1414,0.040546495534034,0.2243043324398294,16.299999237060547,14.935093879699709,0.1022669799707222,0.1367038220042121,0.012652048352764,7.164158954451569,7.212389042947145,1.7787946770623333,1.0913891381169063,0.006687116877415,2
HTECH.bk,SET,2025-02-04,Tools & Accessories,Industrials,1198436480.0,1.446,0.06491,0.7727382,11.976,0.05647,4.896,0.27,746048024.0,824513902.0,107794362.0,2024-09-30,26099492.5,0.0691,-0.328598249527366,1.327251455369754,3.140000104904175,3.217878818511963,0.0899458284180401,0.0686342640907748,0.021777952303321,6.274074462608055,11.62963001816361,-0.353916371584173,0.975798121060444,0.4605095387549767,0
HUMAN.bk,SET,2025-02-04,Software - Application,Technology,7991417344.0,0.614,0.23712999,1.6363636,3.882,0.09182999,2.946,0.37,3062280000.0,577444000.0,352319000.0,2024-09-30,87749500.0,0.0928,0.1817323164550381,0.2373573715183551,6.699999809265137,10.186605453491213,0.0440871731301235,0.0967982737152597,0.0109804676971204,16.448648133149018,18.10810759260848,0.9964164847416423,0.6577264467398092,0.0916417936536246,0
ICC.bk,SET,2025-02-04,Apparel Retail,Consumer Cyclical,9590915072.0,7.744,0.11893,0.39401597,1.964,0.03534,4.039,2.7,27674114000.0,5295320000.0,-325726834.0,2024-09-30,23041000.0,-0.0049,1.2846217600429175,-0.2148511476870237,32.0,29.5,-0.0339620183845581,-0.0098796610824438,0.0024023776487466,8.983703703703704,11.851851851851851,0.0922594667200398,1.0847457627118644,0.242,0
ICHI.bk,SET,2025-02-04,Beverages - Non-Alcoholic,Consumer Defensive,19384401920.0,0.738,0.17714001,2.8266191,1.076,0.23118,2.741,1.07,3722717000.0,2653559000.0,1716127785.0,2024-09-30,206027000.0,0.1409,0.1838468757107858,0.6186278749892579,12.699999809265137,14.315686225891112,0.0885313765202821,0.2691426445467542,0.010628494025778,11.179439074079566,11.869158700247793,0.6456002395667285,0.8871387378060946,0.0581102370932006,2
ICN.bk,SET,2025-02-04,Telecom Services,Communication Services,1584466048.0,0.277,0.10458,1.5254238,8.822,0.19373,1.301,0.18,640569000.0,425498000.0,150882901.0,2024-09-30,153395000.0,0.2062,0.1144203877566964,0.7342989186050342,2.0,1.8438094854354856,0.0952263389868483,0.141532287370306,0.0968117935967284,9.57222222222222,11.11111111111111,0.9710779109347,1.08471076637705,0.1385,2
IFS.bk,SET,2025-02-04,Credit Services,Financial Services,2685940480.0,0.807,0.32342997,0.6462396,104.536,0.08116,1.851,0.28,187726562.0,1709432410.0,199563701.0,2024-09-30,81792249.5,0.1109,0.0168133061784243,0.3070816272520201,2.319999933242798,2.400000095367432,0.0742993757627868,0.1051908163445145,0.0304519962780411,5.403571190152849,8.285714047295706,4.928069446524634,0.9666666004392862,0.3478448375953225,2
IHL.bk,SET,2025-02-04,Auto Parts,Consumer Cyclical,2849707520.0,0.024,0.027139999,0.60139346,104.197,0.03573,0.912,0.05,2179453000.0,-236099000.0,153626361.0,2024-09-30,5871500.0,0.051,-0.1520188250622526,0.115299292134796,1.6399999856948853,2.0199999809265137,0.0539095187565073,0.0790521752598857,0.0020603868848968,32.3199997138977,32.799999713897705,-2.157627497809295,0.8118811887031139,0.0146341464691116,0
III.bk,SET,2025-02-04,Integrated Freight & Logistics,Industrials,4471584256.0,0.063,0.33505002,0.993228,17.564,0.19879,0.737,0.9,4292139631.0,-195535330.0,50936970.0,2024-09-30,21903638.0,0.0414,-0.3671983467950691,0.7246658741559607,4.920000076293945,4.893805503845215,0.0113912580159151,0.0124339492558668,0.0048984066375601,5.396666751437717,5.4666667514377165,-0.1488750371332316,1.0053525977745026,0.0128048778502165,0
ILINK.bk,SET,2025-02-04,Communication Equipment,Technology,9703717888.0,1.683,0.07906,0.7057257,80.007,0.12636,1.321,1.03,5959655633.0,1908984213.0,980212908.0,2024-09-30,-47477450.5,0.1017,0.2921549876402592,1.1648550227509735,5.25,5.5,0.1010141596564931,0.124572089609399,-0.0048927072126357,3.463106796116505,5.097087378640777,0.1744651843807301,0.9545454545454546,0.3205714285714285,2
ILM.bk,SET,2025-02-04,"Furnishings, Fixtures & Appliances",Consumer Cyclical,12429389824.0,0.289,0.07827,1.2615359,66.542,0.13044,0.996,1.53,9879590000.0,-91530000.0,1144009796.0,2024-09-30,-3345500.0,0.0926,0.1013702489480394,0.9285574281287738,14.699999809265137,16.260173797607422,0.0920407045075554,0.1168780939225954,-0.0002691604372678,9.418954123702704,9.607843012591593,0.9477971211766878,0.9040493657840328,0.0196598642006681,2
IMPACT.bk,SET,2025-02-04,REIT - Specialty,Real Estate,19279460352.0,0.599,0.51749,0.928032,23.356,0.06202,0.26,0.7,20325030000.0,-29328000.0,1114720788.0,2024-09-30,343307000.0,0.0378,-0.1224971833874049,0.2653905013680392,10.300000190734863,10.491174697875977,0.0578190866158949,0.0549239828215845,0.0178068780833062,13.858571701049804,14.714285986764091,-1.2011938217574567,0.9817775880540986,0.0581553387289077,0
INOX.bk,SET,2025-02-04,Steel,Basic Materials,1362518272.0,0.371,0.00612,0.37456447,0.482,0.0088,3.847,0.03,2709062469.0,6679267438.0,132811585.0,2024-09-30,-102208149.0,0.0272,0.3499289144256128,0.4991055096366414,0.4399999976158142,0.4000000059604645,0.0974750854570558,0.0141464548344189,-0.0750141492414422,2.2999999205271404,14.666666587193808,0.4191327433249765,1.0999999776482583,0.8431818227506866,0
INSET.bk,SET,2025-02-04,Information Technology Services,Technology,1873915392.0,0.467,0.054109998,1.4614499,9.922,0.06334,2.049,0.11,568205496.46,935018111.27,117360649.09,2024-09-30,-135698843.645,0.1543,-0.1037142545851828,1.5496174861638243,2.5999999046325684,2.0999999046325684,0.062628574156031,0.0780726489967949,-0.0724146053895052,19.39090822393244,23.636362769386984,-2.2789888298308987,1.2380952489078725,0.1796153912036379,0
INTUCH.bk,SET,2025-02-04,Telecom Services,Communication Services,308654538752.0,0.505,1.38192,8.246382,0.055,0.43445,5.502,4.51,36838814000.0,1332193000.0,2519399126.0,2024-09-30,5796916500.0,0.012,-0.0045694495611142,1.228191023946484,96.75,78.81005859375,0.0081625209082841,0.0660029515595436,0.0187812449589725,21.34035476718404,21.452328159645237,-46.94729173116032,1.2276351740673963,0.005219638242894,0
IRC.bk,SET,2025-02-04,Auto Parts,Consumer Cyclical,619948032.0,10.773,0.071550004,0.6671332,0.01,0.08854,4.628,1.62,1761299189.0,2718512498.0,169213252.0,2024-09-30,100832619.0,0.0437,-1.082370501388927,0.0745719235042779,14.199999809265137,12.600000381469728,0.2729474782815344,0.0377724029094886,0.1626468894089497,2.115431981027862,8.765431981027861,-0.0809836555022501,1.1269840777265736,0.7586619820213584,2
IRPC.bk,SET,2025-02-04,Oil & Gas Refining & Marketing,Energy,97849311232.0,0.157,-0.02338,0.32174662,109.499,-0.099130005,1.028,-0.36,128476670000.0,1513582000.0,-10764948396.0,2024-09-30,-1597858500.0,0.0178,-0.8107308767162603,1.7228277102804392,1.1200000047683716,1.3600000143051147,-0.1100155766091841,-0.0828135050926741,-0.0163297879145157,-2.6750000132454765,-3.111111124356588,0.0383741536643782,0.8235294066085947,0.1401785708317647,0
IT.bk,SET,2025-02-04,Electronics & Computer Distribution,Technology,2807483392.0,0.341,0.01298,1.2126808,125.067,0.0986,0.962,0.31,1637983000.0,-78762000.0,174831933.0,2024-09-30,29639500.0,0.035,-2.88883843035868,1.1638412337407922,3.940000057220459,4.892582416534424,0.0622735413139712,0.1121277439182771,0.0105573197990978,11.609677603936964,12.709677603936964,-0.0439958063087623,0.8053007025298696,0.0865482220933175,0
ITC.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,40338722816.0,3.867,0.201,2.1497219,0.169,0.1571,10.823,1.2,6316581000.0,18035780000.0,3430636000.0,2024-09-30,801187500.0,0.1492,-0.325724978055168,0.6083521403085915,17.299999237060547,20.625,0.0850457267982532,0.1408748827269766,0.0198614989288212,11.194166030883787,14.416666030883787,-0.4426024100749817,0.838787841796875,0.2235260214183133,2
ITD.bk,SET,2025-02-04,Engineering & Construction,Industrials,51547152384.0,0.894,-0.04691,0.31369546,517.729,-0.21133,0.863,-1.12,52106112000.0,-12816112000.0,-1373476000.0,2024-09-30,-756019500.0,0.0239,2.3072838257259582,0.53566742980335,0.4399999976158142,0.5799999833106995,-0.0266450412191211,-0.0349573937388648,-0.0146665618765521,0.4053571449858801,-0.3928571407284055,-0.0017026823330016,0.7586207073735572,2.0318181928278003,0
ITEL.bk,SET,2025-02-04,Telecom Services,Communication Services,7327858176.0,0.035,0.10221,0.56596977,101.526,0.0845,0.996,0.18,5488121779.0,-62414370.0,463279332.0,2024-09-30,141713232.0,0.0936,0.1140203856124245,1.9188647685564888,1.6100000143051147,2.359999895095825,0.0632216564339795,0.0853859777310376,0.0193389703507274,8.75000007947286,8.944444523917305,0.7844601187651703,0.6822034262165687,0.0217391302416268,0
IVL.bk,SET,2025-02-04,Chemicals,Basic Materials,359837990912.0,3.976,-0.05942,1.1724349,157.264,-0.18435,1.107,-6.02,351750458000.0,18312551000.0,6498763000.0,2024-09-30,8543755000.0,0.0638,-1.538722859474151,1.4833596130116329,23.299999237060547,17.41864013671875,0.0180602470115205,0.0175612337411437,0.0237433378792107,-3.20996665067451,-3.87043176695358,0.0251535339396743,1.3376474313826487,0.1706437824116255,0
J.bk,SET,2025-02-04,Real Estate Services,Real Estate,4108856576.0,0.018,0.58077,0.41862288,60.277,0.10103,0.168,0.16,6538213000.0,-1141609000.0,70626795.0,2024-09-30,36486000.0,0.0548,-0.1649492624858321,0.7184351849770585,1.0800000429153442,1.2799999713897705,0.0171889170852382,0.0130872665476288,0.00887984268254,6.637500268220902,6.7500002682209015,-0.4092167595354162,0.843750052386896,0.0166666660043928,0
JAS.bk,SET,2025-02-04,Telecom Services,Communication Services,17038554112.0,0.544,0.73122,1.0890527,8.614,3.23509,2.977,2.65,6469426000.0,5063467000.0,-8179632281.0,2024-09-30,-1868045500.0,-0.0481,1.0131635149766796,0.9225954865395296,1.9299999475479128,2.5199999809265137,-0.4800661034517716,-0.7092437501154307,-0.1096363862638064,0.5230188481312877,0.7283018669992123,0.0071883941361229,0.7658730008554686,0.281865292634416,1
JCK.bk,SET,2025-02-04,Real Estate - Development,Real Estate,5665265152.0,0.02,0.23929001,0.2849741,141.099,0.28569,1.237,0.08,4446014000.0,385130000.0,701613831.0,2024-09-30,59383000.0,0.0376,0.8720716262639705,0.5201317496035739,0.209999993443489,0.3100000023841858,0.1238448355329512,0.1452272652191696,0.0104819454000376,2.374999918043613,2.624999918043613,0.0301007375883714,0.6774193284786952,0.0952380982115696,2
JDF.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,1210185984.0,0.118,0.091129996,1.7081546,2.974,0.08416,2.664,0.12,580661000.0,173425000.0,64028951.0,2024-09-30,22114500.0,0.0634,-0.8389248204656339,0.115384693260603,1.9900000095367432,2.119999885559082,0.0529083561093366,0.0849093485358433,0.01827363751719,15.600000079472862,16.583333412806194,-0.1976736533269076,0.9386793004528604,0.0592964821278918,0
JMART.bk,SET,2025-02-04,Specialty Retail,Consumer Cyclical,50328948736.0,1.785,0.07596,0.82132345,68.205,0.05791,0.682,0.68,51306487000.0,-3461484000.0,1978258703.0,2024-09-30,763784500.0,0.0748,0.0485894472703081,1.575076745038703,10.800000190734863,10.538490295410156,0.0393065770830409,0.04134723751611,0.0151758484765184,13.257353221668916,15.882353221668916,3.268683657443918,1.0248147398720482,0.1652777748588672,0
JMT.bk,SET,2025-02-04,Credit Services,Financial Services,37217570816.0,1.065,0.33492002,0.7974043,40.69,0.06775,0.642,1.2,35295518000.0,-2280826000.0,2124222106.0,2024-09-30,684868500.0,0.0864,0.1288876401639382,2.320793831295228,14.699999809265137,10.23221492767334,0.0570757859641604,0.0643417211343361,0.018401751779715,11.362499841054282,12.24999984105428,0.95044023037996,1.4366390769909,0.0724489805318739,0
JTS.bk,SET,2025-02-04,Telecom Services,Communication Services,49294725120.0,1.056,0.12201,68.601585,151.882,0.45586,0.73,0.65,1587591000.0,-442977000.0,408751992.0,2024-09-30,-94046000.0,0.1129,4.319352525353125,0.767227941112852,51.25,56.75,0.0082920026636716,0.3571090271480167,-0.0019078309042409,77.22153846153846,78.84615384615384,0.1825416040560566,0.9030837004405288,0.0206048780487804,2
KAMART.bk,SET,2025-02-04,Household & Personal Products,Consumer Defensive,13451057152.0,1.233,0.256,3.841584,17.356,0.29452,2.848,0.6,1558288000.0,2014432000.0,824033736.0,2024-09-30,-73277500.0,0.2345,0.3293881836526267,1.0274997812951183,9.850000381469728,11.60491180419922,0.0612616336908119,0.2306460444703195,-0.0054477130809829,14.361667302449543,16.416667302449547,0.4983987925857896,0.8487785644269628,0.1251776601267525,2
KBS.bk,SET,2025-02-04,Confectioners,Consumer Defensive,7539074048.0,0.129,0.09844,0.83170253,81.226,0.27056,1.318,2.02,8614874000.0,886911000.0,1686358843.0,2024-09-30,2034345500.0,0.0646,-1.197018042229638,1.0647524747062542,5.949999809265137,4.21999979019165,0.2236824883617325,0.1774781099551294,0.2698402333028789,2.8816830738936323,2.945544460032246,-0.024607352237947,1.409952631536723,0.0216806729639092,2
KC.bk,SET,2025-02-04,Real Estate - Development,Real Estate,913007424.0,0.019,-0.94303,0.6329114,221.27,-0.40748,0.802,-0.03,525782922.58,-151865928.64,-60757954.16,2024-09-30,-23998484.945,-0.1826,-0.2499153887376909,2.527520467227006,0.050000000745058,0.0700000002980232,-0.0665470537948221,-0.1624904862434506,-0.0262850928855097,-1.033333358168602,-1.6666666915019357,0.0666892383026182,0.7142857218883475,0.3799999943375588,0
KCAR.bk,SET,2025-02-04,Rental & Leasing Services,Industrials,4254391808.0,0.228,0.049879998,0.46399328,130.818,0.042329997,0.534,0.39,5117079652.77,-527889341.03,163312718.59,2024-09-30,207130729.355,0.0549,0.0859149253351716,0.3637589888118824,4.400000095367432,4.515981674194336,0.0383868543284859,0.03558639051691,0.0486863313730318,10.697436141967774,11.282051526583158,1.3131654927906384,0.9743175266875732,0.051818180695053,0
KCE.bk,SET,2025-02-04,Electronic Components,Technology,32690343936.0,1.475,0.13251,1.7443869,8.11,0.15807,2.413,1.56,8595325000.0,5417755000.0,2069154960.0,2024-09-30,658935000.0,0.1462,0.057101959454207,1.1340025857698706,21.0,40.853248596191406,0.0632956008064925,0.1476588273241857,0.0201568696031476,12.51602564102564,13.461538461538462,2.357456484892424,0.5140350087595665,0.0702380952380952,2
KCG.bk,SET,2025-02-04,Packaged Foods,Consumer Defensive,6123653120.0,0.252,0.049099997,1.4566053,50.201,0.18755,1.119,0.74,2758431000.0,263191000.0,539540686.0,2024-09-30,-66082000.0,0.1891,0.0096920089253703,0.888319771867881,7.150000095367432,9.0,0.0881076500296607,0.1785599542232615,-0.0107912709464509,9.32162175049653,9.66216229103707,9.969204904201948,0.7944444550408257,0.0352447547746571,2
KDH.bk,SET,2025-02-04,Medical Care Facilities,Healthcare,1285292928.0,30.919,0.11634,2.523655,1.254,0.18408,4.43,7.15,222929000.0,590573000.0,166207474.0,2024-09-30,28777500.0,0.0994,0.636865201523268,0.1877517285483325,91.75,92.0,0.1293148591882705,0.2043110822100007,0.0223898376573032,8.507832167832168,12.832167832167832,0.2014895428652024,0.9972826086956522,0.336991825613079,2
KEX.bk,SET,2025-02-04,Integrated Freight & Logistics,Industrials,4969065472.0,1.475,-0.43293998,0.9985836,103.794,-1.02522,1.014,-1.43,5606323000.0,94974000.0,-4059162000.0,2024-09-30,-750055000.0,-0.4058,15.210465105058017,0.5737886154714662,1.440000057220459,2.619999885559082,-0.8168863990367644,-0.7119716794266288,-0.1509448817340919,0.0244754844612175,-1.006993047007314,-0.0006620396155226,0.5496183664577441,1.0243055148533111,1
KGI.bk,SET,2025-02-04,Capital Markets,Financial Services,5677601280.0,3.568,0.23617001,1.0910989,57.953,0.10913,1.694,0.38,8430708000.0,3293012000.0,917945946.0,2024-09-30,460029500.0,0.1663,-0.0922667415393287,0.4992677600753288,4.179999828338623,4.0,0.1616784801767552,0.0782981806116147,0.0810253269493415,1.610525864049008,10.999999548259536,-1.1921955153873915,1.0449999570846558,0.8535885518010015,2
KIAT.bk,SET,2025-02-04,Trucking,Industrials,604225536.0,0.142,0.100480005,0.8241759,9.625,0.07462,6.985,0.03,679013624.25,547320375.57,81665970.02,2024-09-30,82577614.685,0.0842,-0.3701041162154312,0.2500804613017249,0.3000000119209289,0.3400000035762787,0.1351580910675049,0.0665935789368857,0.1366668731541329,5.266667064030965,10.0000003973643,-0.2701942496511839,0.882352966957026,0.4733333145247572,2
KISS.bk,SET,2025-02-04,Household & Personal Products,Consumer Defensive,2446981120.0,0.875,0.141,2.1959858,8.481,0.14222999,4.779,0.29,68028932.0,1013215572.0,209882371.0,2024-09-30,31579896.5,0.2538,-0.1240062263530063,0.8270278472200763,3.819999933242798,3.516251802444458,0.0857719617387158,0.1941118500242568,0.0129056559700795,10.155172183595855,13.1724135629062,-1.0622380787081225,1.0863840668598244,0.2290575956259801,2
KSL.bk,SET,2025-02-04,Confectioners,Consumer Defensive,29044328448.0,0.022,0.0682,0.38032788,103.365,0.05288,0.646,0.21,37956498626.0,-5745799171.0,1191541006.0,2024-10-31,1855341665.5,0.038,0.2334260805480563,0.4119546044655615,1.7200000286102295,1.659999966621399,0.0410249115634846,0.0369920872927532,0.0638796544675406,8.085714421953474,8.190476326715379,0.3508809430156701,1.0361446163827033,0.01279069746166,0
KTBSTMR.bk,SET,2025-02-04,REIT - Diversified,Real Estate,2878464000.0,0.678,0.60113,0.589999,39.418,0.072859995,7.803,0.75,4378995000.0,-12432000.0,269112328.86,2024-09-30,66410500.0,0.0438,0.4511978505048525,0.0547171725478701,6.150000095367432,6.304507732391357,0.0934916430638007,0.0616302407316692,0.0230715061921913,7.296000127156575,8.200000127156576,0.1817384572639578,0.9754925136771432,0.1102439007294833,0
KTIS.bk,SET,2025-02-04,Confectioners,Consumer Defensive,18565359616.0,0.027,0.0043,1.398374,101.683,0.009509999,1.0,-0.18,8623213842.0,86875196.0,389778575.0,2024-09-30,2666324752.0,0.0511,0.124244978284193,0.1415362280377307,2.5999999046325684,2.923560619354248,0.0209949380492517,0.0447502400147106,0.1436182657998236,-14.29444391462538,-14.44444391462538,-1.162577684354029,0.889326490246285,0.0103846157655208,0
KWC.bk,SET,2025-02-04,Real Estate Services,Real Estate,1630899968.0,32.308,0.29681,2.3295834,0.86,0.1362,4.471,15.57,615112000.0,239164000.0,100159427.0,2024-09-30,25563500.0,0.1404,0.0118381573381034,-0.0616178201308474,343.0,269.0,0.0614135930867833,0.1172448096399758,0.0156744745242401,19.954527938342967,22.029543994861918,18.6089298914414,1.275092936802974,0.0941924198250728,2
KWI.bk,SET,2025-02-04,Insurance - Diversified,Financial Services,4005307648.0,0.386,-0.28959,0.34647548,337.01,-0.46960998,0.388,-0.41,9690220000.0,-2716004000.0,-804911293.0,2024-09-30,-38654000.0,-0.0564,0.0980299454533078,1.6558578864620064,0.3000000119209289,0.3400000035762787,-0.2009611654680065,-0.1154124410543063,-0.0096506943778217,0.2097560684855391,-0.7317073461486072,-0.0746412071092219,0.882352966957026,1.286666615539129,1
